date,level
01/12/2008, -214.350
30/11/2008, -214.350
27/11/2008, -214.340
26/11/2008, -214.340
25/11/2008, -214.340
24/11/2008, -214.340
23/11/2008, -214.340
20/11/2008, -214.325
18/11/2008, -214.315
17/11/2008, -214.310
16/11/2008, -214.305
13/11/2008, -214.310
12/11/2008, -214.305
11/11/2008, -214.300
10/11/2008, -214.290
09/11/2008, -214.290
06/11/2008, -214.270
05/11/2008, -214.260
04/11/2008, -214.250
03/11/2008, -214.240
02/11/2008, -214.230
30/10/2008, -214.220
29/10/2008, -214.225
28/10/2008, -214.230
27/10/2008, -214.245
26/10/2008, -214.245
23/10/2008, -214.225
22/10/2008, -214.220
19/10/2008, -214.210
15/10/2008, -214.180
12/10/2008, -214.160
07/10/2008, -214.100
06/10/2008, -214.090
05/10/2008, -214.080
02/10/2008, -214.060
28/9/2008, -214.020
25/9/2008, -213.980
24/9/2008, -213.970
23/9/2008, -213.960
22/9/2008, -213.950
21/9/2008, -213.940
18/9/2008, -213.910
17/9/2008, -213.900
16/9/2008, -213.890
15/9/2008, -213.880
14/9/2008, -213.870
11/9/2008, -213.830
10/9/2008, -213.815
09/9/2008, -213.800
08/9/2008, -213.790
07/9/2008, -213.775
04/9/2008, -213.740
03/9/2008, -213.735
02/9/2008, -213.720
01/9/2008, -213.710
31/8/2008, -213.705
28/8/2008, -213.670
27/8/2008, -213.660
26/8/2008, -213.650
25/8/2008, -213.640
24/8/2008, -213.630
21/8/2008, -213.580
20/8/2008, -213.570
19/8/2008, -213.565
18/8/2008, -213.560
17/8/2008, -213.550
14/8/2008, -213.490
13/8/2008, -213.480
12/8/2008, -213.470
11/8/2008, -213.460
10/8/2008, -213.450
07/8/2008, -213.410
06/8/2008, -213.390
05/8/2008, -213.380
04/8/2008, -213.370
03/8/2008, -213.350
31/7/2008, -213.310
30/7/2008, -213.300
29/7/2008, -213.290
28/7/2008, -213.270
27/7/2008, -213.260
24/7/2008, -213.210
23/7/2008, -213.200
22/7/2008, -213.190
21/7/2008, -213.175
20/7/2008, -213.165
17/7/2008, -213.120
16/7/2008, -213.110
15/7/2008, -213.095
14/7/2008, -213.080
13/7/2008, -213.070
10/7/2008, -213.025
09/7/2008, -213.015
08/7/2008, -213.005
07/7/2008, -213.000
06/7/2008, -212.980
03/7/2008, -212.935
02/7/2008, -212.920
01/7/2008, -212.900
30/6/2008, -212.890
29/6/2008, -212.880
26/6/2008, -212.830
25/6/2008, -212.820
24/6/2008, -212.810
23/6/2008, -212.800
22/6/2008, -212.790
19/6/2008, -212.750
18/6/2008, -212.740
17/6/2008, -212.725
16/6/2008, -212.710
15/6/2008, -212.700
12/6/2008, -212.650
11/6/2008, -212.645
10/6/2008, -212.640
08/6/2008, -212.600
05/6/2008, -212.560
04/6/2008, -212.550
03/6/2008, -212.540
02/6/2008, -212.530
01/6/2008, -212.520
29/5/2008, -212.480
28/5/2008, -212.470
27/5/2008, -212.465
26/5/2008, -212.450
25/5/2008, -212.440
22/5/2008, -212.395
21/5/2008, -212.385
20/5/2008, -212.380
19/5/2008, -212.370
18/5/2008, -212.360
15/5/2008, -212.315
14/5/2008, -212.310
13/5/2008, -212.305
12/5/2008, -212.300
11/5/2008, -212.300
07/5/2008, -212.250
06/5/2008, -212.240
05/5/2008, -212.230
04/5/2008, -212.220
01/5/2008, -212.180
30/4/2008, -212.170
29/4/2008, -212.160
28/4/2008, -212.160
27/4/2008, -212.160
24/4/2008, -212.130
23/4/2008, -212.125
22/4/2008, -212.120
21/4/2008, -212.120
17/4/2008, -212.100
16/4/2008, -212.090
15/4/2008, -212.080
14/4/2008, -212.080
13/4/2008, -212.080
10/4/2008, -212.075
09/4/2008, -212.075
08/4/2008, -212.070
07/4/2008, -212.070
06/4/2008, -212.070
03/4/2008, -212.055
02/4/2008, -212.060
01/4/2008, -212.060
31/3/2008, -212.060
30/3/2008, -212.065
27/3/2008, -212.060
26/3/2008, -212.055
25/3/2008, -212.050
24/3/2008, -212.060
23/3/2008, -212.060
20/3/2008, -212.060
19/3/2008, -212.060
18/3/2008, -212.060
17/3/2008, -212.060
16/3/2008, -212.065
13/3/2008, -212.075
12/3/2008, -212.080
11/3/2008, -212.080
10/3/2008, -212.090
09/3/2008, -212.100
06/3/2008, -212.110
05/3/2008, -212.115
04/3/2008, -212.120
03/3/2008, -212.130
02/3/2008, -212.140
01/3/2008, -212.150
28/2/2008, -212.160
27/2/2008, -212.165
26/2/2008, -212.175
25/2/2008, -212.180
24/2/2008, -212.190
21/2/2008, -212.220
20/2/2008, -212.230
19/2/2008, -212.240
18/2/2008, -212.255
17/2/2008, -212.265
15/2/2008, -212.280
14/2/2008, -212.310
13/2/2008, -212.330
12/2/2008, -212.360
11/2/2008, -212.370
10/2/2008, -212.380
07/2/2008, -212.390
06/2/2008, -212.390
05/2/2008, -212.390
04/2/2008, -212.400
03/2/2008, -212.410
31/1/2008, -212.430
30/1/2008, -212.460
29/1/2008, -212.500
28/1/2008, -212.510
27/1/2008, -212.520
24/1/2008, -212.530
23/1/2008, -212.530
22/1/2008, -212.540
21/1/2008, -212.535
20/1/2008, -212.530
17/1/2008, -212.530
16/1/2008, -212.530
15/1/2008, -212.530
14/1/2008, -212.530
13/1/2008, -212.530
10/1/2008, -212.540
09/1/2008, -212.540
08/1/2008, -212.540
07/1/2008, -212.550
06/1/2008, -212.555
03/1/2008, -212.585
02/1/2008, -212.595
01/1/2008, -212.590
31/12/2007, -212.590
30/12/2007, -212.590
27/12/2007, -212.595
26/12/2007, -212.600
25/12/2007, -212.600
24/12/2007, -212.600
23/12/2007, -212.590
20/12/2007, -212.580
19/12/2007, -212.580
18/12/2007, -212.580
17/12/2007, -212.590
16/12/2007, -212.590
15/12/2007, -212.590
13/12/2007, -212.610
12/12/2007, -212.610
11/12/2007, -212.610
10/12/2007, -212.610
09/12/2007, -212.610
08/12/2007, -212.610
06/12/2007, -212.635
05/12/2007, -212.640
04/12/2007, -212.645
03/12/2007, -212.640
02/12/2007, -212.640
29/11/2007, -212.640
28/11/2007, -212.640
27/11/2007, -212.640
26/11/2007, -212.635
25/11/2007, -212.635
22/11/2007, -212.630
21/11/2007, -212.630
20/11/2007, -212.635
19/11/2007, -212.640
18/11/2007, -212.640
15/11/2007, -212.620
14/11/2007, -212.620
13/11/2007, -212.615
12/11/2007, -212.610
11/11/2007, -212.600
08/11/2007, -212.585
07/11/2007, -212.580
06/11/2007, -212.570
05/11/2007, -212.570
04/11/2007, -212.565
01/11/2007, -212.550
30/10/2007, -212.545
29/10/2007, -212.540
28/10/2007, -212.530
25/10/2007, -212.505
24/10/2007, -212.500
23/10/2007, -212.500
22/10/2007, -212.495
21/10/2007, -212.490
18/10/2007, -212.465
17/10/2007, -212.460
16/10/2007, -212.450
15/10/2007, -212.445
14/10/2007, -212.440
12/10/2007, -212.430
11/10/2007, -212.420
10/10/2007, -212.415
09/10/2007, -212.410
08/10/2007, -212.400
07/10/2007, -212.390
05/10/2007, -212.375
02/10/2007, -212.360
01/10/2007, -212.360
30/9/2007, -212.350
28/9/2007, -212.330
25/9/2007, -212.305
24/9/2007, -212.300
23/9/2007, -212.290
20/9/2007, -212.260
19/9/2007, -212.250
18/9/2007, -212.245
17/9/2007, -212.240
16/9/2007, -212.230
11/9/2007, -212.180
10/9/2007, -212.170
09/9/2007, -212.160
06/9/2007, -212.130
05/9/2007, -212.120
04/9/2007, -212.110
03/9/2007, -212.100
02/9/2007, -212.090
30/8/2007, -212.060
29/8/2007, -212.055
28/8/2007, -212.045
27/8/2007, -212.040
26/8/2007, -212.030
23/8/2007, -212.000
22/8/2007, -211.995
21/8/2007, -211.985
20/8/2007, -211.975
19/8/2007, -211.965
16/8/2007, -211.930
15/8/2007, -211.920
14/8/2007, -211.910
13/8/2007, -211.900
12/8/2007, -211.890
09/8/2007, -211.850
08/8/2007, -211.830
07/8/2007, -211.820
06/8/2007, -211.810
05/8/2007, -211.795
02/8/2007, -211.755
01/8/2007, -211.750
31/7/2007, -211.740
30/7/2007, -211.730
29/7/2007, -211.720
26/7/2007, -211.685
25/7/2007, -211.680
24/7/2007, -211.675
23/7/2007, -211.660
22/7/2007, -211.645
19/7/2007, -211.615
18/7/2007, -211.610
17/7/2007, -211.600
16/7/2007, -211.585
15/7/2007, -211.575
12/7/2007, -211.540
11/7/2007, -211.530
10/7/2007, -211.520
09/7/2007, -211.510
08/7/2007, -211.500
05/7/2007, -211.460
04/7/2007, -211.450
03/7/2007, -211.440
02/7/2007, -211.430
01/7/2007, -211.420
28/6/2007, -211.380
26/6/2007, -211.360
24/6/2007, -211.340
21/6/2007, -211.320
19/6/2007, -211.310
18/6/2007, -211.300
17/6/2007, -211.290
14/6/2007, -211.260
13/6/2007, -211.250
12/6/2007, -211.240
11/6/2007, -211.240
10/6/2007, -211.230
07/6/2007, -211.200
06/6/2007, -211.190
05/6/2007, -211.190
04/6/2007, -211.180
03/6/2007, -211.180
01/6/2007, -211.170
31/5/2007, -211.160
30/5/2007, -211.150
29/5/2007, -211.150
28/5/2007, -211.150
27/5/2007, -211.140
24/5/2007, -211.120
21/5/2007, -211.110
20/5/2007, -211.100
19/5/2007, -211.100
17/5/2007, -211.100
16/5/2007, -211.100
15/5/2007, -211.100
14/5/2007, -211.100
13/5/2007, -211.095
11/5/2007, -211.080
09/5/2007, -211.080
08/5/2007, -211.080
07/5/2007, -211.075
06/5/2007, -211.070
03/5/2007, -211.060
02/5/2007, -211.063
01/5/2007, -211.068
30/4/2007, -211.065
29/4/2007, -211.060
26/4/2007, -211.060
25/4/2007, -211.060
23/4/2007, -211.060
22/4/2007, -211.060
19/4/2007, -211.070
18/4/2007, -211.075
17/4/2007, -211.075
16/4/2007, -211.080
15/4/2007, -211.090
12/4/2007, -211.100
11/4/2007, -211.100
10/4/2007, -211.110
08/4/2007, -211.120
06/4/2007, -211.130
04/4/2007, -211.145
01/4/2007, -211.180
29/3/2007, -211.195
28/3/2007, -211.200
27/3/2007, -211.210
26/3/2007, -211.220
25/3/2007, -211.230
22/3/2007, -211.260
21/3/2007, -211.270
20/3/2007, -211.280
19/3/2007, -211.290
18/3/2007, -211.300
16/3/2007, -211.340
15/3/2007, -211.380
14/3/2007, -211.400
13/3/2007, -211.410
12/3/2007, -211.420
11/3/2007, -211.430
08/3/2007, -211.440
07/3/2007, -211.450
06/3/2007, -211.460
05/3/2007, -211.480
01/3/2007, -211.520
28/2/2007, -211.535
27/2/2007, -211.550
26/2/2007, -211.600
25/2/2007, -211.620
22/2/2007, -211.635
21/2/2007, -211.640
20/2/2007, -211.650
19/2/2007, -211.660
18/2/2007, -211.680
17/2/2007, -211.690
16/2/2007, -211.710
15/2/2007, -211.750
14/2/2007, -211.780
13/2/2007, -211.795
12/2/2007, -211.810
11/2/2007, -211.825
09/2/2007, -211.850
08/2/2007, -211.870
07/2/2007, -211.900
06/2/2007, -211.950
05/2/2007, -211.980
04/2/2007, -212.000
01/2/2007, -212.010
31/1/2007, -212.020
30/1/2007, -212.030
29/1/2007, -212.030
28/1/2007, -212.030
25/1/2007, -212.040
24/1/2007, -212.040
23/1/2007, -212.040
22/1/2007, -212.045
21/1/2007, -212.060
18/1/2007, -212.090
17/1/2007, -212.090
16/1/2007, -212.090
15/1/2007, -212.090
14/1/2007, -212.090
11/1/2007, -212.095
10/1/2007, -212.100
09/1/2007, -212.100
08/1/2007, -212.105
07/1/2007, -212.130
04/1/2007, -212.180
03/1/2007, -212.180
02/1/2007, -212.175
01/1/2007, -212.178
31/12/2006, -212.180
28/12/2006, -212.180
27/12/2006, -212.180
26/12/2006, -212.200
25/12/2006, -212.200
24/12/2006, -212.195
21/12/2006, -212.190
20/12/2006, -212.190
19/12/2006, -212.185
18/12/2006, -212.180
17/12/2006, -212.180
14/12/2006, -212.170
13/12/2006, -212.165
12/12/2006, -212.165
11/12/2006, -212.165
10/12/2006, -212.165
07/12/2006, -212.150
06/12/2006, -212.145
05/12/2006, -212.140
04/12/2006, -212.140
03/12/2006, -212.120
01/12/2006, -212.120
30/11/2006, -212.110
29/11/2006, -212.110
28/11/2006, -212.110
27/11/2006, -212.110
26/11/2006, -212.105
23/11/2006, -212.090
22/11/2006, -212.090
21/11/2006, -212.080
20/11/2006, -212.070
19/11/2006, -212.070
16/11/2006, -212.060
15/11/2006, -212.060
13/11/2006, -212.065
12/11/2006, -212.060
09/11/2006, -212.055
08/11/2006, -212.050
07/11/2006, -212.050
06/11/2006, -212.045
05/11/2006, -212.040
02/11/2006, -212.035
01/11/2006, -212.030
31/10/2006, -212.030
30/10/2006, -212.030
29/10/2006, -212.030
26/10/2006, -212.065
25/10/2006, -212.060
24/10/2006, -212.060
23/10/2006, -212.055
22/10/2006, -212.050
19/10/2006, -212.030
18/10/2006, -212.030
17/10/2006, -212.020
16/10/2006, -212.020
15/10/2006, -212.020
13/10/2006, -212.000
10/10/2006, -211.990
05/10/2006, -211.950
04/10/2006, -211.940
03/10/2006, -211.930
01/10/2006, -211.910
28/9/2006, -211.890
27/9/2006, -211.880
26/9/2006, -211.870
25/9/2006, -211.860
21/9/2006, -211.810
20/9/2006, -211.800
19/9/2006, -211.795
18/9/2006, -211.785
17/9/2006, -211.780
14/9/2006, -211.740
13/9/2006, -211.730
12/9/2006, -211.720
11/9/2006, -211.710
10/9/2006, -211.700
07/9/2006, -211.660
06/9/2006, -211.650
05/9/2006, -211.645
04/9/2006, -211.635
03/9/2006, -211.630
01/9/2006, -211.600
31/8/2006, -211.580
30/8/2006, -211.570
29/8/2006, -211.560
28/8/2006, -211.550
27/8/2006, -211.540
24/8/2006, -211.505
23/8/2006, -211.500
22/8/2006, -211.495
21/8/2006, -211.485
20/8/2006, -211.480
17/8/2006, -211.450
16/8/2006, -211.440
15/8/2006, -211.430
14/8/2006, -211.420
13/8/2006, -211.410
10/8/2006, -211.370
09/8/2006, -211.360
08/8/2006, -211.350
07/8/2006, -211.340
06/8/2006, -211.335
03/8/2006, -211.300
02/8/2006, -211.290
01/8/2006, -211.285
31/7/2006, -211.275
30/7/2006, -211.270
28/7/2006, -211.240
27/7/2006, -211.230
25/7/2006, -211.210
24/7/2006, -211.200
23/7/2006, -211.190
21/7/2006, -211.170
19/7/2006, -211.150
17/7/2006, -211.140
16/7/2006, -211.130
13/7/2006, -211.090
12/7/2006, -211.080
11/7/2006, -211.070
10/7/2006, -211.060
09/7/2006, -211.050
06/7/2006, -211.020
05/7/2006, -211.005
04/7/2006, -211.000
03/7/2006, -210.995
02/7/2006, -210.990
01/7/2006, -210.980
29/6/2006, -210.960
28/6/2006, -210.950
27/6/2006, -210.945
26/6/2006, -210.940
25/6/2006, -210.930
22/6/2006, -210.905
21/6/2006, -210.900
20/6/2006, -210.890
19/6/2006, -210.880
18/6/2006, -210.875
15/6/2006, -210.850
14/6/2006, -210.845
13/6/2006, -210.840
12/6/2006, -210.830
11/6/2006, -210.825
08/6/2006, -210.790
07/6/2006, -210.780
06/6/2006, -210.775
05/6/2006, -210.770
04/6/2006, -210.770
01/6/2006, -210.750
31/5/2006, -210.740
30/5/2006, -210.740
29/5/2006, -210.740
28/5/2006, -210.740
25/5/2006, -210.725
24/5/2006, -210.720
23/5/2006, -210.710
22/5/2006, -210.710
21/5/2006, -210.705
18/5/2006, -210.695
17/5/2006, -210.695
16/5/2006, -210.695
15/5/2006, -210.690
14/5/2006, -210.690
11/5/2006, -210.690
10/5/2006, -210.685
09/5/2006, -210.680
08/5/2006, -210.680
07/5/2006, -210.675
04/5/2006, -210.675
02/5/2006, -210.675
01/5/2006, -210.680
30/4/2006, -210.690
27/4/2006, -210.700
26/4/2006, -210.710
25/4/2006, -210.745
24/4/2006, -210.750
23/4/2006, -210.750
20/4/2006, -210.760
18/4/2006, -210.760
17/4/2006, -210.765
14/4/2006, -210.780
11/4/2006, -210.800
10/4/2006, -210.805
09/4/2006, -210.810
06/4/2006, -210.830
05/4/2006, -210.835
04/4/2006, -210.845
03/4/2006, -210.845
02/4/2006, -210.850
01/4/2006, -210.860
30/3/2006, -210.865
29/3/2006, -210.870
27/3/2006, -210.885
26/3/2006, -210.890
23/3/2006, -210.890
22/3/2006, -210.895
21/3/2006, -210.900
20/3/2006, -210.900
19/3/2006, -210.905
16/3/2006, -210.915
15/3/2006, -210.920
13/3/2006, -210.930
12/3/2006, -210.940
09/3/2006, -210.950
08/3/2006, -210.955
07/3/2006, -210.960
06/3/2006, -210.965
05/3/2006, -210.970
02/3/2006, -210.980
01/3/2006, -210.990
28/2/2006, -211.000
27/2/2006, -211.010
26/2/2006, -211.020
23/2/2006, -211.040
22/2/2006, -211.050
21/2/2006, -211.060
19/2/2006, -211.090
17/2/2006, -211.110
16/2/2006, -211.140
15/2/2006, -211.150
14/2/2006, -211.175
13/2/2006, -211.190
12/2/2006, -211.200
11/2/2006, -211.220
10/2/2006, -211.240
09/2/2006, -211.320
08/2/2006, -211.330
07/2/2006, -211.340
06/2/2006, -211.350
05/2/2006, -211.360
03/2/2006, -211.380
02/2/2006, -211.395
01/2/2006, -211.400
31/1/2006, -211.410
30/1/2006, -211.420
29/1/2006, -211.430
28/1/2006, -211.445
27/1/2006, -211.470
26/1/2006, -211.500
25/1/2006, -211.520
24/1/2006, -211.525
23/1/2006, -211.535
22/1/2006, -211.540
19/1/2006, -211.560
18/1/2006, -211.575
17/1/2006, -211.580
16/1/2006, -211.590
15/1/2006, -211.600
12/1/2006, -211.620
11/1/2006, -211.630
10/1/2006, -211.640
09/1/2006, -211.655
08/1/2006, -211.660
06/1/2006, -211.660
05/1/2006, -211.670
04/1/2006, -211.670
03/1/2006, -211.670
02/1/2006, -211.660
01/1/2006, -211.650
29/12/2005, -211.640
28/12/2005, -211.640
27/12/2005, -211.640
26/12/2005, -211.640
25/12/2005, -211.650
22/12/2005, -211.725
21/12/2005, -211.725
20/12/2005, -211.730
19/12/2005, -211.730
18/12/2005, -211.730
15/12/2005, -211.745
14/12/2005, -211.745
13/12/2005, -211.740
12/12/2005, -211.740
11/12/2005, -211.740
08/12/2005, -211.730
07/12/2005, -211.725
06/12/2005, -211.725
05/12/2005, -211.725
04/12/2005, -211.725
01/12/2005, -211.710
30/11/2005, -211.710
29/11/2005, -211.710
28/11/2005, -211.710
27/11/2005, -211.720
24/11/2005, -211.710
23/11/2005, -211.705
22/11/2005, -211.700
21/11/2005, -211.700
20/11/2005, -211.700
17/11/2005, -211.685
16/11/2005, -211.680
15/11/2005, -211.680
14/11/2005, -211.670
13/11/2005, -211.660
10/11/2005, -211.650
09/11/2005, -211.650
08/11/2005, -211.650
07/11/2005, -211.650
06/11/2005, -211.655
03/11/2005, -211.640
02/11/2005, -211.640
01/11/2005, -211.635
31/10/2005, -211.635
30/10/2005, -211.635
27/10/2005, -211.610
26/10/2005, -211.610
16/10/2005, -211.525
11/10/2005, -211.470
10/10/2005, -211.465
09/10/2005, -211.460
06/10/2005, -211.440
02/10/2005, -211.395
01/10/2005, -211.390
29/9/2005, -211.370
28/9/2005, -211.360
27/9/2005, -211.350
26/9/2005, -211.345
25/9/2005, -211.340
22/9/2005, -211.300
21/9/2005, -211.295
20/9/2005, -211.290
19/9/2005, -211.280
18/9/2005, -211.270
15/9/2005, -211.240
14/9/2005, -211.230
13/9/2005, -211.220
12/9/2005, -211.210
11/9/2005, -211.205
08/9/2005, -211.170
07/9/2005, -211.160
06/9/2005, -211.150
05/9/2005, -211.135
04/9/2005, -211.125
01/9/2005, -211.085
31/8/2005, -211.075
30/8/2005, -211.065
29/8/2005, -211.060
28/8/2005, -211.045
25/8/2005, -211.000
24/8/2005, -210.985
23/8/2005, -210.975
22/8/2005, -210.960
21/8/2005, -210.945
18/8/2005, -210.905
17/8/2005, -210.890
16/8/2005, -210.880
15/8/2005, -210.865
14/8/2005, -210.850
11/8/2005, -210.815
10/8/2005, -210.800
09/8/2005, -210.780
08/8/2005, -210.760
07/8/2005, -210.740
04/8/2005, -210.705
03/8/2005, -210.690
02/8/2005, -210.675
01/8/2005, -210.660
31/7/2005, -210.650
28/7/2005, -210.610
27/7/2005, -210.600
26/7/2005, -210.590
25/7/2005, -210.580
24/7/2005, -210.560
21/7/2005, -210.520
20/7/2005, -210.515
19/7/2005, -210.505
18/7/2005, -210.495
17/7/2005, -210.480
14/7/2005, -210.440
13/7/2005, -210.425
12/7/2005, -210.410
11/7/2005, -210.400
10/7/2005, -210.390
07/7/2005, -210.350
06/7/2005, -210.340
05/7/2005, -210.320
04/7/2005, -210.310
03/7/2005, -210.300
01/7/2005, -210.270
30/6/2005, -210.260
29/6/2005, -210.240
28/6/2005, -210.230
27/6/2005, -210.220
26/6/2005, -210.200
23/6/2005, -210.170
22/6/2005, -210.160
21/6/2005, -210.155
20/6/2005, -210.145
19/6/2005, -210.140
16/6/2005, -210.100
15/6/2005, -210.090
14/6/2005, -210.070
09/6/2005, -210.010
08/6/2005, -210.010
07/6/2005, -210.000
06/6/2005, -210.000
05/6/2005, -209.990
02/6/2005, -209.960
01/6/2005, -209.950
31/5/2005, -209.940
30/5/2005, -209.930
29/5/2005, -209.920
26/5/2005, -209.890
25/5/2005, -209.870
24/5/2005, -209.870
23/5/2005, -209.860
22/5/2005, -209.850
19/5/2005, -209.820
18/5/2005, -209.820
17/5/2005, -209.810
16/5/2005, -209.810
15/5/2005, -209.800
13/5/2005, -209.780
11/5/2005, -209.770
10/5/2005, -209.770
09/5/2005, -209.770
08/5/2005, -209.760
05/5/2005, -209.745
04/5/2005, -209.750
03/5/2005, -209.740
02/5/2005, -209.730
01/5/2005, -209.730
25/4/2005, -209.700
21/4/2005, -209.700
20/4/2005, -209.695
19/4/2005, -209.690
18/4/2005, -209.690
17/4/2005, -209.680
15/4/2005, -209.670
14/4/2005, -209.670
13/4/2005, -209.670
12/4/2005, -209.660
11/4/2005, -209.660
10/4/2005, -209.660
07/4/2005, -209.650
06/4/2005, -209.640
05/4/2005, -209.640
04/4/2005, -209.650
03/4/2005, -209.650
01/4/2005, -209.640
31/3/2005, -209.640
30/3/2005, -209.640
29/3/2005, -209.640
28/3/2005, -209.640
27/3/2005, -209.640
24/3/2005, -209.630
23/3/2005, -209.630
22/3/2005, -209.640
21/3/2005, -209.640
20/3/2005, -209.650
17/3/2005, -209.655
16/3/2005, -209.650
15/3/2005, -209.660
14/3/2005, -209.670
13/3/2005, -209.680
10/3/2005, -209.700
09/3/2005, -209.710
08/3/2005, -209.720
07/3/2005, -209.730
06/3/2005, -209.730
03/3/2005, -209.750
02/3/2005, -209.760
01/3/2005, -209.770
28/2/2005, -209.780
27/2/2005, -209.790
24/2/2005, -209.840
23/2/2005, -209.850
22/2/2005, -209.860
21/2/2005, -209.880
20/2/2005, -209.900
17/2/2005, -209.940
16/2/2005, -209.960
15/2/2005, -209.970
14/2/2005, -209.990
13/2/2005, -210.010
12/2/2005, -210.040
11/2/2005, -210.070
10/2/2005, -210.100
09/2/2005, -210.140
08/2/2005, -210.200
07/2/2005, -210.260
06/2/2005, -210.340
05/2/2005, -210.410
04/2/2005, -210.490
03/2/2005, -210.510
02/2/2005, -210.530
01/2/2005, -210.560
31/1/2005, -210.570
30/1/2005, -210.590
27/1/2005, -210.620
26/1/2005, -210.630
25/1/2005, -210.640
24/1/2005, -210.660
23/1/2005, -210.680
22/1/2005, -210.700
21/1/2005, -210.710
20/1/2005, -210.720
19/1/2005, -210.750
18/1/2005, -210.770
17/1/2005, -210.775
16/1/2005, -210.780
13/1/2005, -210.805
12/1/2005, -210.810
11/1/2005, -210.820
10/1/2005, -210.830
09/1/2005, -210.820
06/1/2005, -210.820
05/1/2005, -210.840
04/1/2005, -210.840
03/1/2005, -210.840
02/1/2005, -210.845
01/1/2005, -210.840
30/12/2004, -210.840
29/12/2004, -210.840
28/12/2004, -210.845
27/12/2004, -210.850
26/12/2004, -210.850
23/12/2004, -210.855
22/12/2004, -210.860
21/12/2004, -210.860
20/12/2004, -210.840
19/12/2004, -210.830
16/12/2004, -210.820
15/12/2004, -210.820
14/12/2004, -210.820
13/12/2004, -210.815
12/12/2004, -210.810
11/12/2004, -210.805
10/12/2004, -210.800
09/12/2004, -210.800
08/12/2004, -210.810
07/12/2004, -210.820
06/12/2004, -210.820
05/12/2004, -210.820
02/12/2004, -210.810
01/12/2004, -210.805
30/11/2004, -210.800
29/11/2004, -210.800
28/11/2004, -210.790
27/11/2004, -210.790
26/11/2004, -210.790
25/11/2004, -210.800
24/11/2004, -210.800
23/11/2004, -210.800
22/11/2004, -210.805
21/11/2004, -210.810
18/11/2004, -210.800
17/11/2004, -210.810
16/11/2004, -210.800
15/11/2004, -210.790
14/11/2004, -210.780
11/11/2004, -210.760
10/11/2004, -210.750
09/11/2004, -210.750
08/11/2004, -210.745
07/11/2004, -210.740
04/11/2004, -210.720
03/11/2004, -210.710
02/11/2004, -210.700
01/11/2004, -210.690
31/10/2004, -210.680
28/10/2004, -210.670
27/10/2004, -210.660
26/10/2004, -210.655
25/10/2004, -210.650
24/10/2004, -210.640
21/10/2004, -210.610
20/10/2004, -210.600
19/10/2004, -210.595
18/10/2004, -210.590
17/10/2004, -210.580
14/10/2004, -210.560
13/10/2004, -210.550
12/10/2004, -210.540
11/10/2004, -210.535
10/10/2004, -210.520
08/10/2004, -210.500
06/10/2004, -210.480
05/10/2004, -210.470
04/10/2004, -210.450
03/10/2004, -210.440
01/10/2004, -210.420
28/9/2004, -210.395
27/9/2004, -210.390
26/9/2004, -210.380
23/9/2004, -210.350
22/9/2004, -210.340
21/9/2004, -210.330
20/9/2004, -210.320
19/9/2004, -210.310
14/9/2004, -210.245
13/9/2004, -210.235
12/9/2004, -210.220
09/9/2004, -210.180
08/9/2004, -210.170
07/9/2004, -210.160
06/9/2004, -210.145
05/9/2004, -210.130
02/9/2004, -210.090
01/9/2004, -210.080
31/8/2004, -210.070
30/8/2004, -210.060
29/8/2004, -210.050
26/8/2004, -210.015
25/8/2004, -210.000
24/8/2004, -209.990
23/8/2004, -209.980
22/8/2004, -209.965
19/8/2004, -209.930
18/8/2004, -209.915
17/8/2004, -209.905
16/8/2004, -209.895
15/8/2004, -209.880
12/8/2004, -209.845
11/8/2004, -209.835
10/8/2004, -209.825
09/8/2004, -209.810
08/8/2004, -209.800
05/8/2004, -209.760
04/8/2004, -209.740
03/8/2004, -209.730
02/8/2004, -209.715
01/8/2004, -209.700
29/7/2004, -209.665
28/7/2004, -209.660
27/7/2004, -209.650
26/7/2004, -209.635
25/7/2004, -209.620
22/7/2004, -209.580
21/7/2004, -209.565
20/7/2004, -209.550
19/7/2004, -209.540
18/7/2004, -209.525
15/7/2004, -209.480
14/7/2004, -209.470
13/7/2004, -209.460
12/7/2004, -209.450
11/7/2004, -209.440
08/7/2004, -209.400
07/7/2004, -209.395
06/7/2004, -209.390
05/7/2004, -209.380
04/7/2004, -209.370
01/7/2004, -209.340
30/6/2004, -209.330
29/6/2004, -209.320
28/6/2004, -209.310
27/6/2004, -209.300
24/6/2004, -209.260
23/6/2004, -209.250
22/6/2004, -209.245
21/6/2004, -209.240
20/6/2004, -209.230
17/6/2004, -209.200
16/6/2004, -209.195
15/6/2004, -209.185
14/6/2004, -209.180
13/6/2004, -209.175
10/6/2004, -209.140
09/6/2004, -209.130
08/6/2004, -209.120
07/6/2004, -209.110
06/6/2004, -209.100
03/6/2004, -209.080
02/6/2004, -209.070
01/6/2004, -209.060
31/5/2004, -209.055
30/5/2004, -209.050
29/5/2004, -209.045
28/5/2004, -209.040
27/5/2004, -209.035
24/5/2004, -209.010
23/5/2004, -209.005
21/5/2004, -208.995
20/5/2004, -208.980
19/5/2004, -208.985
18/5/2004, -208.995
17/5/2004, -208.990
16/5/2004, -208.985
13/5/2004, -208.960
12/5/2004, -208.955
11/5/2004, -208.950
10/5/2004, -208.940
09/5/2004, -208.940
