date,E
2023-07-10 22:55:43,0.000132256
2023-07-10 22:56:43,0.000132021
2023-07-10 22:57:43,0.000132273
2023-07-10 22:58:43,0.00013203
2023-07-10 22:59:43,0.000142894
2023-07-10 23:00:43,0.000130968
2023-07-10 23:01:43,0.000139363
2023-07-10 23:02:43,0.000133148
2023-07-10 23:03:43,0.000127218
2023-07-10 23:04:43,0.000131327
2023-07-10 23:05:43,0.000138447
2023-07-10 23:06:43,0.000130189
2023-07-10 23:07:43,0.000145006
2023-07-10 23:08:43,0.000133542
2023-07-10 23:09:43,0.000139564
2023-07-10 23:10:43,0.000132491
2023-07-10 23:11:43,0.000132217
2023-07-10 23:12:43,0.000139029
2023-07-10 23:13:43,0.000132151
2023-07-10 23:14:43,0.000132248
2023-07-10 23:15:43,0.000136744
2023-07-10 23:16:43,0.00013459
2023-07-10 23:17:43,0.000142361
2023-07-10 23:18:43,0.000134061
2023-07-10 23:19:43,0.00012941
2023-07-10 23:20:43,0.000137832
2023-07-10 23:21:43,0.00012965
2023-07-10 23:22:43,0.000139668
2023-07-10 23:23:43,0.000199308
2023-07-10 23:24:43,0.000157046
2023-07-10 23:25:43,0.000134348
2023-07-10 23:26:43,0.00013393
2023-07-10 23:27:43,0.000135287
2023-07-10 23:28:44,0.000130113
2023-07-10 23:29:44,0.000133051
2023-07-10 23:30:44,0.000134289
2023-07-10 23:31:44,0.00013296
2023-07-10 23:32:44,0.00013506
2023-07-10 23:33:44,0.000134948
2023-07-10 23:34:44,0.000135616
2023-07-10 23:35:44,0.000141721
2023-07-10 23:36:44,0.000136273
2023-07-10 23:37:44,0.000150277
2023-07-10 23:38:44,0.000136466
2023-07-10 23:39:44,0.000135344
2023-07-10 23:40:44,0.000138585
2023-07-10 23:41:44,0.000142327
2023-07-10 23:42:44,0.000136487
2023-07-10 23:43:44,0.000162051
2023-07-10 23:44:44,0.000153351
2023-07-10 23:45:44,0.000165137
2023-07-10 23:46:44,0.000156637
2023-07-10 23:47:44,0.000131853
2023-07-10 23:48:44,0.000120099
2023-07-10 23:49:44,0.000135339
2023-07-10 23:50:44,0.000134529
2023-07-10 23:51:44,0.000135866
2023-07-10 23:52:44,0.000136265
2023-07-10 23:53:44,0.00014128
2023-07-10 23:54:44,0.000136361
2023-07-10 23:55:44,0.000137233
2023-07-10 23:56:44,0.000178845
2023-07-10 23:57:44,0.000133691
2023-07-10 23:58:44,0.000143806
2023-07-10 23:59:44,0.00013829
2023-07-11 00:00:44,0.000148221
2023-07-11 00:01:44,0.000137706
2023-07-11 00:02:44,0.000144147
2023-07-11 00:03:44,0.000137026
2023-07-11 00:04:44,0.000134168
2023-07-11 00:05:44,0.000138392
2023-07-11 00:06:44,0.000133945
2023-07-11 00:07:44,0.000137257
2023-07-11 00:08:44,0.000137886
2023-07-11 00:09:44,0.00013823
2023-07-11 00:10:44,0.000139581
2023-07-11 00:11:44,0.000138605
2023-07-11 00:12:44,0.000138775
2023-07-11 00:13:44,0.000157638
2023-07-11 00:14:44,0.000165241
2023-07-11 00:15:44,0.00014694
2023-07-11 00:16:44,0.000139118
2023-07-11 00:17:44,0.000161117
2023-07-11 00:18:44,0.000140659
2023-07-11 00:19:44,0.000159907
2023-07-11 00:20:44,0.000139522
2023-07-11 00:21:44,0.000160403
2023-07-11 00:22:45,0.000140982
2023-07-11 00:23:45,0.000137137
2023-07-11 00:24:45,0.000140094
2023-07-11 00:25:45,0.000140344
2023-07-11 00:26:45,0.000141783
2023-07-11 00:27:45,0.00014024
2023-07-11 00:28:45,0.000141506
2023-07-11 00:29:45,0.000140739
2023-07-11 00:30:45,0.000172469
2023-07-11 00:31:45,0.000154279
2023-07-11 00:32:45,0.000143043
2023-07-11 00:33:45,0.000154003
2023-07-11 00:34:45,0.000152952
2023-07-11 00:35:45,0.00014198
2023-07-11 00:36:45,0.000170008
2023-07-11 00:37:45,0.000142766
2023-07-11 00:38:45,0.000160243
2023-07-11 00:39:45,0.00015627
2023-07-11 00:40:45,0.000161571
2023-07-11 00:41:45,0.00014067
2023-07-11 00:42:45,0.000141971
2023-07-11 00:43:45,0.000143177
2023-07-11 00:44:45,0.00014266
2023-07-11 00:45:45,0.00014254
2023-07-11 00:46:45,0.000143114
2023-07-11 00:47:45,0.000140163
2023-07-11 00:48:45,0.000145304
2023-07-11 00:49:45,0.000157247
2023-07-11 00:50:45,0.000145137
2023-07-11 00:51:45,0.00016549
2023-07-11 00:52:45,0.000144388
2023-07-11 00:53:45,0.000153575
2023-07-11 00:54:45,0.000143972
2023-07-11 00:55:45,0.000174766
2023-07-11 00:56:45,0.000144498
2023-07-11 00:57:45,0.000127199
2023-07-11 00:58:45,0.000196883
2023-07-11 00:59:45,0.00014259
2023-07-11 01:00:45,0.000141215
2023-07-11 01:01:45,0.000142222
2023-07-11 01:02:45,0.000136227
2023-07-11 01:03:45,0.000201208
2023-07-11 01:04:45,0.000140298
2023-07-11 01:05:45,0.000151572
2023-07-11 01:06:45,0.000145234
2023-07-11 01:07:45,0.000157205
2023-07-11 01:08:45,0.000144069
2023-07-11 01:09:45,0.000145768
2023-07-11 01:10:45,0.000149361
2023-07-11 01:11:45,0.000145859
2023-07-11 01:12:45,0.000145296
2023-07-11 01:13:45,0.000151536
2023-07-11 01:14:45,0.000146463
2023-07-11 01:15:45,0.000157978
2023-07-11 01:16:45,0.000147954
2023-07-11 01:17:45,0.000160385
2023-07-11 01:18:46,0.000147361
2023-07-11 01:19:46,0.000204537
2023-07-11 01:20:46,0.000142787
2023-07-11 01:21:46,0.000152072
2023-07-11 01:22:46,0.000148281
2023-07-11 01:23:46,0.000161567
2023-07-11 01:24:46,0.000147923
2023-07-11 01:25:46,0.000163389
2023-07-11 01:26:46,0.000145745
2023-07-11 01:27:46,0.000147297
2023-07-11 01:28:46,0.000174008
2023-07-11 01:29:46,0.000146948
2023-07-11 01:30:46,0.000146612
2023-07-11 01:31:46,0.00014818
2023-07-11 01:32:46,0.000150964
2023-07-11 01:33:47,0.000148304
2023-07-11 01:37:24,0.000149953
2023-07-11 01:38:36,2.17e-05
2023-07-11 01:39:35,0.000167091
2023-07-11 01:40:35,0.000151431
2023-07-11 01:41:35,0.00015246
2023-07-11 01:42:35,0.000147466
2023-07-11 01:43:35,0.000177029
2023-07-11 01:44:35,0.000159208
2023-07-11 01:45:35,0.000166286
2023-07-11 01:46:35,0.000143057
2023-07-11 01:47:35,0.000147498
2023-07-11 01:48:35,0.000144829
2023-07-11 01:49:35,0.000155897
2023-07-11 01:50:35,0.000150961
2023-07-11 01:51:35,0.000151535
2023-07-11 01:52:35,0.000185637
2023-07-11 01:53:35,0.00015422
2023-07-11 01:54:35,0.00021615
2023-07-11 01:55:35,0.00021682
2023-07-11 01:56:35,0.000144047
2023-07-11 01:57:35,0.000159852
2023-07-11 01:58:35,0.000151228
2023-07-11 01:59:35,0.00015851
2023-07-11 02:00:35,0.000149457
2023-07-11 02:01:35,0.000154739
2023-07-11 02:02:35,0.000150239
2023-07-11 02:03:35,0.000148755
2023-07-11 02:04:35,0.000150175
2023-07-11 02:05:35,0.000153814
2023-07-11 02:06:35,0.000150677
2023-07-11 02:07:35,0.000150516
2023-07-11 02:08:35,0.000150962
2023-07-11 02:09:35,0.000134056
2023-07-11 02:10:35,0.000210231
2023-07-11 02:11:35,0.00014871
2023-07-11 02:12:35,0.000157013
2023-07-11 02:13:36,0.000149292
2023-07-11 02:14:36,0.000146992
2023-07-11 02:15:36,0.000144217
2023-07-11 02:16:36,0.000151773
2023-07-11 02:17:36,0.000136446
2023-07-11 02:18:36,0.000151565
2023-07-11 02:19:36,0.000126552
2023-07-11 02:20:36,0.000152138
2023-07-11 02:21:36,0.000167044
2023-07-11 02:22:36,0.000157444
2023-07-11 02:23:36,0.000151736
2023-07-11 02:24:36,0.00015259
2023-07-11 02:25:36,0.000159563
2023-07-11 02:26:36,0.00015227
2023-07-11 02:27:36,0.000162652
2023-07-11 02:28:36,0.000167731
2023-07-11 02:29:36,0.00015567
2023-07-11 02:30:36,0.000148774
2023-07-11 02:31:36,0.000150575
2023-07-11 02:32:36,0.000152436
2023-07-11 02:33:36,0.000148941
2023-07-11 02:34:36,0.000152474
2023-07-11 02:35:36,0.000180956
2023-07-11 02:36:36,0.000168841
2023-07-11 02:37:36,0.000161478
2023-07-11 02:38:36,0.000152836
2023-07-11 02:39:36,0.000171002
2023-07-11 02:40:36,0.000151711
2023-07-11 02:41:36,0.000135328
2023-07-11 02:42:36,0.000151207
2023-07-11 02:43:36,0.000150576
2023-07-11 02:44:36,0.000170605
2023-07-11 02:45:36,0.000151819
2023-07-11 02:46:36,0.000170236
2023-07-11 02:47:36,0.000166179
2023-07-11 02:48:36,0.000184779
2023-07-11 02:49:36,0.000149288
2023-07-11 02:50:36,0.000152961
2023-07-11 02:51:36,0.00015283
2023-07-11 02:52:36,0.000154005
2023-07-11 02:53:36,0.000156435
2023-07-11 02:54:36,0.000185104
2023-07-11 02:55:36,0.000171922
2023-07-11 02:56:36,0.000168271
2023-07-11 02:57:36,0.000159609
2023-07-11 02:58:36,0.000152799
2023-07-11 02:59:36,0.000137237
2023-07-11 03:00:36,0.000153754
2023-07-11 03:01:36,0.000168278
2023-07-11 03:02:36,0.000164048
2023-07-11 03:03:36,0.000165491
2023-07-11 03:04:36,0.000150691
2023-07-11 03:05:36,0.000169137
2023-07-11 03:06:36,0.000152515
2023-07-11 03:07:36,0.000153013
2023-07-11 03:08:37,0.000153067
2023-07-11 03:09:37,0.000154911
2023-07-11 03:10:37,0.000155324
2023-07-11 03:11:37,0.000164831
2023-07-11 03:12:37,0.000154456
2023-07-11 03:13:37,0.000154596
2023-07-11 03:14:37,0.000135859
2023-07-11 03:15:37,0.000152822
2023-07-11 03:16:37,0.000153238
2023-07-11 03:17:37,0.000159958
2023-07-11 03:18:37,0.000154698
2023-07-11 03:19:37,0.000197766
2023-07-11 03:20:37,0.000203698
2023-07-11 03:21:37,0.000148632
2023-07-11 03:22:37,0.000148658
2023-07-11 03:23:37,0.000152473
2023-07-11 03:24:37,0.000150428
2023-07-11 03:25:37,0.000153657
2023-07-11 03:26:37,0.000154925
2023-07-11 03:27:37,0.000154919
2023-07-11 03:28:37,0.000155181
2023-07-11 03:29:37,0.000160384
2023-07-11 03:30:37,0.000173075
2023-07-11 03:31:37,0.000176743
2023-07-11 03:32:37,0.000159352
2023-07-11 03:33:37,0.000152435
2023-07-11 03:34:37,0.000153335
2023-07-11 03:35:37,0.00014277
2023-07-11 03:36:37,0.000155333
2023-07-11 03:37:37,0.000161479
2023-07-11 03:38:37,0.000154189
2023-07-11 03:39:37,0.000155623
2023-07-11 03:40:37,0.000152221
2023-07-11 03:41:37,0.000187455
2023-07-11 03:42:37,0.000152676
2023-07-11 03:43:37,0.000154866
2023-07-11 03:44:37,0.000153598
2023-07-11 03:45:37,0.000155547
2023-07-11 03:46:37,0.000201354
2023-07-11 03:47:37,0.000200335
2023-07-11 03:48:37,0.000162056
2023-07-11 03:49:37,0.000153409
2023-07-11 03:50:37,0.000174877
2023-07-11 03:51:37,0.000179434
2023-07-11 03:52:37,0.000152803
2023-07-11 03:53:37,0.00015555
2023-07-11 03:54:37,0.000155285
2023-07-11 03:55:37,0.000181036
2023-07-11 03:56:37,0.000153645
2023-07-11 03:57:37,0.000142449
2023-07-11 03:58:37,0.000155722
2023-07-11 03:59:37,0.000161868
2023-07-11 04:00:37,0.000155499
2023-07-11 04:01:37,0.000156427
2023-07-11 04:02:37,0.000155542
2023-07-11 04:03:38,0.000156114
2023-07-11 04:04:38,0.000156421
2023-07-11 04:05:38,0.000158317
2023-07-11 04:06:38,0.000156292
2023-07-11 04:07:38,0.000161971
2023-07-11 04:08:38,0.000157717
2023-07-11 04:09:38,0.000154337
2023-07-11 04:10:38,0.000217045
2023-07-11 04:11:38,0.000152452
2023-07-11 04:12:38,0.000172283
2023-07-11 04:13:38,0.000152776
2023-07-11 04:14:38,0.000175692
2023-07-11 04:15:38,0.000154776
2023-07-11 04:16:38,0.000157361
2023-07-11 04:17:38,0.000154888
2023-07-11 04:18:38,0.000166468
2023-07-11 04:19:38,0.000163229
2023-07-11 04:20:38,0.000191696
2023-07-11 04:21:38,0.000145789
2023-07-11 04:22:38,0.000172705
2023-07-11 04:23:38,0.000157122
2023-07-11 04:24:38,0.000162468
2023-07-11 04:25:38,0.000156966
2023-07-11 04:26:38,0.000157659
2023-07-11 04:27:38,0.000159134
2023-07-11 04:28:38,0.000157277
2023-07-11 04:29:38,0.00015783
2023-07-11 04:30:38,0.00017194
2023-07-11 04:31:38,0.000166018
2023-07-11 04:32:38,0.000169065
2023-07-11 04:33:38,0.000153186
2023-07-11 04:34:38,0.000175852
2023-07-11 04:35:38,0.00016314
2023-07-11 04:36:38,0.000156976
2023-07-11 04:37:38,0.000158551
2023-07-11 04:38:38,0.000158385
2023-07-11 04:39:38,0.000163806
2023-07-11 04:40:38,0.000159197
2023-07-11 04:41:38,0.000172249
2023-07-11 04:42:38,0.000155841
2023-07-11 04:43:38,0.000159315
2023-07-11 04:44:38,0.000172481
2023-07-11 04:45:38,0.000158624
2023-07-11 04:46:38,0.000162693
2023-07-11 04:47:38,0.00016968
2023-07-11 04:48:38,0.000165864
2023-07-11 04:49:38,0.000163461
2023-07-11 04:50:38,0.000148081
2023-07-11 04:51:38,0.000143819
2023-07-11 04:52:38,0.000148484
2023-07-11 04:53:38,0.000187769
2023-07-11 04:54:38,0.000156289
2023-07-11 04:55:38,0.000187156
2023-07-11 04:56:38,0.00016494
2023-07-11 04:57:38,0.000157174
2023-07-11 04:58:38,0.000162587
2023-07-11 04:59:39,0.000176076
2023-07-11 05:00:39,0.000197463
2023-07-11 05:01:39,0.000170753
2023-07-11 05:02:39,0.000162186
2023-07-11 05:03:39,0.000169474
2023-07-11 05:04:39,0.000164409
2023-07-11 05:05:39,0.000168078
2023-07-11 05:06:39,0.000164936
2023-07-11 05:07:39,0.000187502
2023-07-11 05:08:39,0.000197898
2023-07-11 05:09:39,0.000190098
2023-07-11 05:10:39,0.00016635
2023-07-11 05:11:39,0.000162772
2023-07-11 05:12:39,0.000182851
2023-07-11 05:13:39,0.000182036
2023-07-11 05:14:39,0.000179407
2023-07-11 05:15:39,0.000185461
2023-07-11 05:16:39,0.000220261
2023-07-11 05:17:39,0.00015998
2023-07-11 05:18:39,0.000189838
2023-07-11 05:19:39,0.000161154
2023-07-11 05:20:39,0.000236633
2023-07-11 05:21:39,0.000164828
2023-07-11 05:22:39,0.000169422
2023-07-11 05:23:39,0.000164092
2023-07-11 05:24:39,0.000167285
2023-07-11 05:25:39,0.000186789
2023-07-11 05:26:39,0.000173338
2023-07-11 05:27:39,0.000165781
2023-07-11 05:28:39,0.000183611
2023-07-11 05:29:39,0.000171657
2023-07-11 05:30:39,0.000163263
2023-07-11 05:31:39,0.000194331
2023-07-11 05:32:39,0.000171336
2023-07-11 05:33:39,0.000161079
2023-07-11 05:34:39,0.000165982
2023-07-11 05:35:39,0.000164483
2023-07-11 05:36:39,0.000232353
2023-07-11 05:37:39,0.000183939
2023-07-11 05:38:39,0.000168215
2023-07-11 05:39:39,0.000191897
2023-07-11 05:40:39,0.00016871
2023-07-11 05:41:39,0.0001744
2023-07-11 05:42:39,0.000170455
2023-07-11 05:43:39,0.000171876
2023-07-11 05:44:39,0.000171258
2023-07-11 05:45:39,0.000172356
2023-07-11 05:46:39,0.000175223
2023-07-11 05:47:39,0.000172653
2023-07-11 05:48:39,0.000179586
2023-07-11 05:49:39,0.000183434
2023-07-11 05:50:39,0.000195302
2023-07-11 05:51:39,0.000226625
2023-07-11 05:52:39,0.000186296
2023-07-11 05:53:39,0.000177523
2023-07-11 05:54:39,0.000181826
2023-07-11 05:55:40,0.0001932
2023-07-11 05:56:40,0.000213727
2023-07-11 05:57:40,0.000242055
2023-07-11 05:58:40,0.000192004
2023-07-11 05:59:40,0.000215918
2023-07-11 06:00:40,0.00021002
2023-07-11 06:01:40,0.000212483
2023-07-11 06:02:40,0.000225144
2023-07-11 06:03:40,0.000228029
2023-07-11 06:04:40,0.000258538
2023-07-11 06:05:40,0.000245588
2023-07-11 06:06:40,0.000261778
2023-07-11 06:07:40,0.000271487
2023-07-11 06:08:40,0.000296608
2023-07-11 06:09:40,0.000283843
2023-07-11 06:10:40,0.000286736
2023-07-11 06:11:40,0.000283929
2023-07-11 06:12:40,0.000310111
2023-07-11 06:13:40,0.000316533
2023-07-11 06:14:40,0.000336262
2023-07-11 06:15:40,0.000328214
2023-07-11 06:16:40,0.000370523
2023-07-11 06:17:40,0.00034724
2023-07-11 06:18:40,0.000360164
2023-07-11 06:19:40,0.000380026
2023-07-11 06:20:40,0.000423618
2023-07-11 06:21:40,0.000389685
2023-07-11 06:22:40,0.000375544
2023-07-11 06:23:40,0.000429626
2023-07-11 06:24:40,0.000407943
2023-07-11 06:25:40,0.000416309
2023-07-11 06:26:40,0.000423646
2023-07-11 06:27:40,0.000433518
2023-07-11 06:28:40,0.000423282
2023-07-11 06:29:40,0.000432903
2023-07-11 06:30:40,0.000434882
2023-07-11 06:31:40,0.000453235
2023-07-11 06:32:40,0.000471277
2023-07-11 06:33:40,0.000454672
2023-07-11 06:34:40,0.00050148
2023-07-11 06:35:40,0.000472287
2023-07-11 06:36:40,0.000466936
2023-07-11 06:37:40,0.000477799
2023-07-11 06:38:40,0.000469217
2023-07-11 06:39:40,0.000491455
2023-07-11 06:40:40,0.000481498
2023-07-11 06:41:40,0.000497215
2023-07-11 06:42:40,0.000502795
2023-07-11 06:43:40,0.000473477
2023-07-11 06:44:40,0.000491404
2023-07-11 06:45:40,0.000484337
2023-07-11 06:46:40,0.000509382
2023-07-11 06:47:40,0.000494608
2023-07-11 06:48:41,0.000510546
2023-07-11 06:49:41,0.000513526
2023-07-11 06:50:41,0.00052716
2023-07-11 06:51:41,0.000518328
2023-07-11 06:52:41,0.00053658
2023-07-11 06:53:41,0.000525969
2023-07-11 06:54:41,0.000532531
2023-07-11 06:55:41,0.000534514
2023-07-11 06:56:41,0.000541129
2023-07-11 06:57:41,0.000594401
2023-07-11 06:58:41,0.000542661
2023-07-11 06:59:41,0.000562642
2023-07-11 07:00:41,0.000560744
2023-07-11 07:01:41,0.000600706
2023-07-11 07:02:41,0.000634013
2023-07-11 07:03:41,0.000599716
2023-07-11 07:04:41,0.000628063
2023-07-11 07:05:41,0.000640329
2023-07-11 07:06:41,0.000661697
2023-07-11 07:07:41,0.000636227
2023-07-11 07:08:41,0.000645276
2023-07-11 07:09:41,0.000659796
2023-07-11 07:10:41,0.000658954
2023-07-11 07:11:41,0.000658567
2023-07-11 07:12:41,0.000672656
2023-07-11 07:13:41,0.00063975
2023-07-11 07:14:41,0.000617342
2023-07-11 07:15:41,0.000588421
2023-07-11 07:16:41,0.000611217
2023-07-11 07:17:41,0.000607284
2023-07-11 07:18:41,0.000582507
2023-07-11 07:19:41,0.000592988
2023-07-11 07:20:41,0.000622814
2023-07-11 07:21:41,0.000639826
2023-07-11 07:22:41,0.000628361
2023-07-11 07:23:41,0.000613084
2023-07-11 07:24:41,0.000626175
2023-07-11 07:25:41,0.000625087
2023-07-11 07:26:41,0.000634058
2023-07-11 07:27:41,0.000636341
2023-07-11 07:28:41,0.000634243
2023-07-11 07:29:41,0.000652067
2023-07-11 07:30:41,0.000644546
2023-07-11 07:31:41,0.000663353
2023-07-11 07:32:41,0.000662573
2023-07-11 07:33:41,0.000677351
2023-07-11 07:34:41,0.000706445
2023-07-11 07:35:41,0.0007096
2023-07-11 07:36:41,0.000717843
2023-07-11 07:37:41,0.000739473
2023-07-11 07:38:41,0.000735849
2023-07-11 07:39:41,0.000754707
2023-07-11 07:40:41,0.00075841
2023-07-11 07:41:41,0.000770953
2023-07-11 07:42:41,0.000764643
2023-07-11 07:43:41,0.000780466
2023-07-11 07:44:42,0.000788132
2023-07-11 07:45:42,0.000802886
2023-07-11 07:46:42,0.000821427
2023-07-11 07:47:42,0.000829556
2023-07-11 07:48:42,0.000848261
2023-07-11 07:49:42,0.000863018
2023-07-11 07:50:42,0.000882272
2023-07-11 07:51:42,0.000890829
2023-07-11 07:52:42,0.000894218
2023-07-11 07:53:42,0.000911149
2023-07-11 07:54:42,0.000903359
2023-07-11 07:55:42,0.000907969
2023-07-11 07:56:42,0.000889467
2023-07-11 07:57:42,0.000876658
2023-07-11 07:58:42,0.000881842
2023-07-11 07:59:42,0.000848806
2023-07-11 08:00:42,0.000848453
2023-07-11 08:01:42,0.000831327
2023-07-11 08:02:42,0.00081396
2023-07-11 08:03:42,0.000800459
2023-07-11 08:04:42,0.000811256
2023-07-11 08:05:42,0.000784405
2023-07-11 08:06:42,0.000775025
2023-07-11 08:07:42,0.000783141
2023-07-11 08:08:42,0.000763024
2023-07-11 08:09:42,0.000746171
2023-07-11 08:10:42,0.00073396
2023-07-11 08:11:42,0.000726095
2023-07-11 08:12:42,0.000731595
2023-07-11 08:13:42,0.000712401
2023-07-11 08:14:42,0.000704605
2023-07-11 08:15:42,0.000686767
2023-07-11 08:16:42,0.00072163
2023-07-11 08:17:42,0.00067931
2023-07-11 08:18:42,0.000679674
2023-07-11 08:19:42,0.000699187
2023-07-11 08:20:42,0.000668898
2023-07-11 08:21:42,0.000660894
2023-07-11 08:22:42,0.000662216
2023-07-11 08:23:42,0.000663699
2023-07-11 08:24:42,0.000692752
2023-07-11 08:25:42,0.000698498
2023-07-11 08:26:42,0.000688244
2023-07-11 08:27:42,0.000731
2023-07-11 08:28:42,0.000786111
2023-07-11 08:29:42,0.000802798
2023-07-11 08:30:42,0.000874537
2023-07-11 08:31:42,0.000994104
2023-07-11 08:32:42,0.001089424
2023-07-11 08:33:42,0.001135891
2023-07-11 08:34:42,0.00125019
2023-07-11 08:35:42,0.00137449
2023-07-11 08:36:42,0.001399986
2023-07-11 08:37:42,0.001430219
2023-07-11 08:38:42,0.001432682
2023-07-11 08:39:43,0.001456829
2023-07-11 08:40:43,0.001435576
2023-07-11 08:41:43,0.001398654
2023-07-11 08:42:43,0.001373822
2023-07-11 08:43:43,0.001337491
2023-07-11 08:44:43,0.001273567
2023-07-11 08:45:43,0.001280599
2023-07-11 08:46:43,0.001275471
2023-07-11 08:47:43,0.001271102
2023-07-11 08:48:43,0.0012817
2023-07-11 08:49:43,0.001242683
2023-07-11 08:50:43,0.001293899
2023-07-11 08:51:43,0.001323846
2023-07-11 08:52:43,0.001318129
2023-07-11 08:53:43,0.001336815
2023-07-11 08:54:43,0.001352708
2023-07-11 08:55:43,0.00138496
2023-07-11 08:56:43,0.001403903
2023-07-11 08:57:43,0.001409407
2023-07-11 08:58:43,0.001432535
2023-07-11 08:59:43,0.001445447
2023-07-11 09:00:43,0.001478122
2023-07-11 09:01:43,0.001492387
2023-07-11 09:02:43,0.001519009
2023-07-11 09:03:43,0.001551064
2023-07-11 09:04:43,0.001502678
2023-07-11 09:05:43,0.00157268
2023-07-11 09:06:43,0.001594307
2023-07-11 09:07:43,0.001622458
2023-07-11 09:08:43,0.001634628
2023-07-11 09:09:43,0.001605765
2023-07-11 09:10:43,0.001649479
2023-07-11 09:11:43,0.001670406
2023-07-11 09:12:43,0.00168319
2023-07-11 09:13:43,0.001714952
2023-07-11 09:14:43,0.00169175
2023-07-11 09:15:43,0.001698142
2023-07-11 09:16:43,0.001689604
2023-07-11 09:17:43,0.001709552
2023-07-11 09:18:43,0.001704243
2023-07-11 09:19:43,0.001709032
2023-07-11 09:20:43,0.001710046
2023-07-11 09:21:43,0.001711333
2023-07-11 09:22:43,0.001692253
2023-07-11 09:23:43,0.001708063
2023-07-11 09:24:43,0.0017267
2023-07-11 09:25:43,0.001702737
2023-07-11 09:26:43,0.001716192
2023-07-11 09:27:43,0.001722814
2023-07-11 09:28:43,0.001722054
2023-07-11 09:29:43,0.00173288
2023-07-11 09:30:43,0.001716877
2023-07-11 09:31:43,0.00172725
2023-07-11 09:32:43,0.001744677
2023-07-11 09:33:44,0.001742363
2023-07-11 09:34:44,0.001753902
2023-07-11 09:35:44,0.001767763
2023-07-11 09:36:44,0.001763772
2023-07-11 09:37:44,0.001776305
2023-07-11 09:38:44,0.001786751
2023-07-11 09:39:44,0.001797861
2023-07-11 09:40:44,0.001809977
2023-07-11 09:41:44,0.001806848
2023-07-11 09:42:44,0.001831059
2023-07-11 09:43:44,0.001846248
2023-07-11 09:44:44,0.001873717
2023-07-11 09:45:44,0.001891749
2023-07-11 09:46:44,0.001907397
2023-07-11 09:47:44,0.00189883
2023-07-11 09:48:44,0.001911656
2023-07-11 09:49:44,0.001946057
2023-07-11 09:50:44,0.001911767
2023-07-11 09:51:44,0.001823183
2023-07-11 09:52:44,0.001810649
2023-07-11 09:53:44,0.001794897
2023-07-11 09:54:44,0.001753174
2023-07-11 09:55:44,0.001762433
2023-07-11 09:56:44,0.001736466
2023-07-11 09:57:44,0.001816857
2023-07-11 09:58:44,0.001760518
2023-07-11 09:59:44,0.001696311
2023-07-11 10:00:44,0.001669295
2023-07-11 10:01:44,0.00161275
2023-07-11 10:02:44,0.001720492
2023-07-11 10:03:44,0.001691402
2023-07-11 10:04:44,0.001685152
2023-07-11 10:05:44,0.001651803
2023-07-11 10:06:44,0.001642218
2023-07-11 10:07:44,0.001678754
2023-07-11 10:08:44,0.001708971
2023-07-11 10:09:44,0.001725407
2023-07-11 10:10:44,0.001734541
2023-07-11 10:11:44,0.001748921
2023-07-11 10:12:44,0.001754226
2023-07-11 10:13:44,0.001773705
2023-07-11 10:14:44,0.00177131
2023-07-11 10:15:44,0.001792856
2023-07-11 10:16:44,0.001804542
2023-07-11 10:17:44,0.00178867
2023-07-11 10:18:44,0.00182935
2023-07-11 10:19:44,0.001882894
2023-07-11 10:20:44,0.001824442
2023-07-11 10:21:44,0.001838961
2023-07-11 10:22:44,0.001856499
2023-07-11 10:23:44,0.001856761
2023-07-11 10:24:44,0.001813321
2023-07-11 10:25:44,0.001868557
2023-07-11 10:26:44,0.001869168
2023-07-11 10:27:45,0.001872828
2023-07-11 10:28:45,0.001841272
2023-07-11 10:29:45,0.001902572
2023-07-11 10:30:45,0.001894335
2023-07-11 10:31:45,0.001928853
2023-07-11 10:32:45,0.002969675
2023-07-11 10:33:45,0.003179427
2023-07-11 10:34:45,0.003079136
2023-07-11 10:35:45,0.002824706
2023-07-11 10:36:45,0.002481699
2023-07-11 10:37:45,0.002270245
2023-07-11 10:38:45,0.001968298
2023-07-11 10:39:45,0.001762979
2023-07-11 10:40:45,0.001610392
2023-07-11 10:41:45,0.001418133
2023-07-11 10:42:45,0.001323902
2023-07-11 10:43:45,0.001230451
2023-07-11 10:44:45,0.001249313
2023-07-11 10:45:45,0.001210617
2023-07-11 10:46:45,0.001172873
2023-07-11 10:47:45,0.001162124
2023-07-11 10:48:45,0.001137185
2023-07-11 10:49:45,0.001106497
2023-07-11 10:50:45,0.001089721
2023-07-11 10:51:45,0.001047228
2023-07-11 10:52:45,0.001066218
2023-07-11 10:53:45,0.000993003
2023-07-11 10:54:45,0.00095195
2023-07-11 10:55:45,0.000868461
2023-07-11 10:56:45,0.000762691
2023-07-11 10:57:45,0.000666638
2023-07-11 10:58:45,0.000591821
2023-07-11 10:59:45,0.000562247
2023-07-11 11:00:45,0.000549664
2023-07-11 11:01:45,0.000557561
2023-07-11 11:02:45,0.000590692
2023-07-11 11:03:45,0.000629424
2023-07-11 11:04:45,0.000727404
2023-07-11 11:05:45,0.000822814
2023-07-11 11:06:45,0.000948956
2023-07-11 11:07:45,0.001143124
2023-07-11 11:08:45,0.001360584
2023-07-11 11:09:45,0.001639029
2023-07-11 11:10:45,0.001856986
2023-07-11 11:11:45,0.001981697
2023-07-11 11:12:45,0.001993597
2023-07-11 11:13:45,0.00195082
