time,tree,solar_elevation
2018-07-31 13:15:00,14.65964127,66.02910164249451
2018-07-31 13:45:00,14.66448212,60.14737084162413
2018-07-31 14:15:00,14.66641998,53.97899292865107
2018-07-31 14:45:00,14.66835594,47.665891727160925
2018-07-31 15:15:00,14.65673637,41.28344068900623
2018-07-31 15:45:00,14.65092659,34.87740074769521
2018-07-31 16:15:00,14.63736916,28.47973451588816
2018-07-31 16:45:00,14.61800194,22.116147310964053
2018-07-31 17:15:00,14.60250854,15.81017952392099
2018-07-31 17:45:00,14.59766769,9.585819511852606
2018-07-31 18:15:00,14.59669876,3.469527996558457
2018-07-31 18:45:00,14.58701515,-2.507872976907842
2018-07-31 19:15:00,14.57345963,-8.30917898818333
2018-07-31 19:45:00,14.55893326,-13.88848639551759
2018-07-31 20:15:00,14.54634476,-19.188523770647866
2018-07-31 20:45:00,14.54634476,-24.137755619258893
2018-07-31 21:15:00,14.54924965,-28.647745023188424
2018-07-31 21:45:00,14.54924965,-32.61190892341831
2018-07-31 22:15:00,14.54924965,-35.90770513435796
2018-07-31 22:45:00,14.55312347,-38.4050105535869
2018-07-31 23:15:00,14.55312347,-39.98273010754991
2018-07-31 23:45:00,14.55796623,-40.55195116814937
2018-08-01 00:15:00,14.56619644,-40.07788101709024
2018-08-01 00:45:00,14.57442665,-38.58959383514479
2018-08-01 01:15:00,14.58604813,-36.17184138968487
2018-08-01 01:45:00,14.5947628,-32.943788482272964
2018-08-01 02:15:00,14.60444641,-29.0355558008658
2018-08-01 02:45:00,14.60831833,-24.57085687650298
2018-08-01 03:15:00,14.61509705,-19.6579191694836
2018-08-01 03:45:00,14.61703491,-14.386849573229776
2018-08-01 04:15:00,14.63736916,-8.830665648611182
2018-08-01 04:45:00,14.64027405,-3.047867318942973
2018-08-01 05:15:00,14.64995766,2.9146590680561806
2018-08-01 05:45:00,14.65576744,9.018936393652195
2018-08-01 06:15:00,14.65576744,15.233539123050994
2018-08-01 06:45:00,14.66351509,21.531536690012885
2018-08-01 07:15:00,14.67222977,27.888579122614257
2018-08-01 07:45:00,14.68094444,34.28086237697779
2018-08-01 08:15:00,14.68965912,40.6825319416375
2018-08-01 08:45:00,14.68772316,47.06166619808219
2018-08-01 09:15:00,14.68481827,53.37296552454362
2018-08-01 09:45:00,14.68578529,59.542618973143455
2018-08-01 10:15:00,14.68772316,65.43347778845205
2018-08-01 10:45:00,14.68869019,70.75890674633438
2018-08-01 11:15:00,14.67997551,74.88291003908388
2018-08-01 11:45:00,14.67222977,76.62519607321221
2018-08-01 12:15:00,14.66351509,75.11849150346247
2018-08-01 12:45:00,14.65964127,71.12862921795734
2018-08-01 13:15:00,14.65189362,65.86523761703556
2018-08-01 13:45:00,14.65092659,60.002942233084354
2018-08-01 14:15:00,14.65092659,53.84621621976312
2018-08-01 14:45:00,14.65092659,47.53959782423212
2018-08-01 15:15:00,14.64414787,41.16009662551849
2018-08-01 15:45:00,14.61800194,34.75445748377783
2018-08-01 16:15:00,14.60057259,28.355236204405006
2018-08-01 16:45:00,14.5947628,21.98849594126012
2018-08-01 17:15:00,14.57055473,15.677988455485783
2018-08-01 17:45:00,14.54247284,9.447819253653536
2018-08-01 18:15:00,14.52988434,3.324505019759365
2018-08-01 18:45:00,14.52988434,-2.661113250263873
2018-08-01 19:15:00,14.53278923,-8.471826736742651
2018-08-01 19:45:00,14.53278923,-14.061714979222875
2018-08-01 20:15:00,14.5318203,-19.373439275797203
2018-08-01 20:45:00,14.5318203,-24.33529048460457
2018-08-01 21:15:00,14.53085136,-28.85847354505277
2018-08-01 21:45:00,14.53472519,-32.835768943357
2018-08-01 22:15:00,14.53472519,-36.14364327237436
2018-08-01 22:45:00,14.53956795,-38.65064329000731
2018-08-01 23:15:00,14.54343987,-40.234211795870735
2018-08-01 23:45:00,14.5444088,-40.804267769100726
2018-08-02 00:15:00,14.55263996,-40.32561872455568
2018-08-02 00:45:00,14.56087112,-38.8279113413277
2018-08-02 01:15:00,14.58992004,-36.397205136345605
2018-08-02 01:45:00,14.59863663,-33.15421173565519
2018-08-02 02:15:00,14.6073513,-29.23040952049585
2018-08-02 02:45:00,14.61509705,-24.75048664839045
2018-08-02 03:15:00,14.61703491,-19.823264928087912
2018-08-02 03:45:00,14.63833809,-14.539157807101937
2018-08-02 04:15:00,14.65189362,-8.971305762092273
2018-08-02 04:45:00,14.65479851,-3.178231350297351
2018-08-02 05:15:00,14.66835594,2.7931988939019865
2018-08-02 05:45:00,14.69450188,8.905031874014867
2018-08-02 06:15:00,14.7109623,15.125843737292255
2018-08-02 06:45:00,14.72451973,21.428661184937603
2018-08-02 07:15:00,14.72839355,27.78902281497057
2018-08-02 07:45:00,14.75357056,34.18291033260599
2018-08-02 08:15:00,14.80005074,40.58409699453909
2018-08-02 08:45:00,14.8116703,46.96003544329186
2018-08-02 09:15:00,14.81263924,53.264376188952376
2018-08-02 09:45:00,14.81844902,59.421534336469904
2018-08-02 10:15:00,14.81651115,65.2914239863776
2018-08-02 10:45:00,14.8145752,70.58336810154832
2018-08-02 11:15:00,14.8116703,74.66149496972785
2018-08-02 11:45:00,14.80489159,76.37085273337206
2018-08-02 12:15:00,14.79520798,74.87986543052233
2018-08-02 12:45:00,14.78261948,70.92789797967305
2018-08-02 13:15:00,14.78358841,65.69507758413319
2018-08-02 13:45:00,14.74485397,59.852606931940095
2018-08-02 14:15:00,14.72936058,53.70789104336461
2018-08-02 14:45:00,14.71967888,47.40804108953417
2018-08-02 15:15:00,14.70418358,41.03170642840095
2018-08-02 15:45:00,14.69062805,34.626627634039735
2018-08-02 16:15:00,14.68191338,28.22596457306964
2018-08-02 16:45:00,14.6606102,21.856146553535705
2018-08-02 17:15:00,14.64995766,15.541142649444335
2018-08-02 17:45:00,14.65092659,9.30517957777795
2018-08-02 18:15:00,14.64124298,3.1748326425619804
2018-08-02 18:45:00,14.63930511,-2.819036530327833
2018-08-02 19:15:00,14.63736916,-8.63921357709103
2018-08-02 19:45:00,14.63833809,-14.2397600295071
2018-08-02 20:15:00,14.64124298,-19.563267781793765
2018-08-02 20:45:00,14.64995766,-24.53784948525671
2018-08-02 21:15:00,14.65092659,-29.07434260431294
2018-08-02 21:45:00,14.65479851,-33.06487383633555
2018-08-02 22:15:00,14.65286255,-36.3848901068939
2018-08-02 22:45:00,14.66254616,-38.90156848499343
2018-08-02 23:15:00,14.66641998,-40.49084690275553
2018-08-02 23:45:00,14.67900848,-41.06144767364213
2018-08-03 00:15:00,14.69159603,-40.577783627375865
2018-08-03 00:45:00,14.70418358,-39.07011613842368
2018-08-03 01:15:00,14.71870995,-36.62587450150041
2018-08-03 01:45:00,14.72451973,-33.3673745358842
2018-08-03 02:15:00,14.7361393,-29.427490381991475
2018-08-03 02:45:00,14.77680969,-24.93190248018579
2018-08-03 03:15:00,14.78358841,-19.990030283151462
2018-08-03 03:45:00,14.81360626,-14.692589508960635
2018-08-03 04:15:00,14.83006859,-9.112836516459758
2018-08-03 04:45:00,14.83006859,-3.3093094408238115
2018-08-03 05:15:00,14.8397522,2.6711507497124387
2018-08-03 05:45:00,14.84749794,8.790618852254457
2018-08-03 06:15:00,14.85040283,15.017674394891303
2018-08-03 06:45:00,14.87364388,21.32530060047928
2018-08-03 07:15:00,14.89494705,27.68892099820681
2018-08-03 07:45:00,14.90269279,34.084295735951535
2018-08-03 08:15:00,14.90753555,40.48481357242075
2018-08-03 08:45:00,14.91044044,46.85728222685187
2018-08-03 09:15:00,14.9152813,53.15427387385603
2018-08-03 09:45:00,14.91625023,59.29839176599975
2018-08-03 10:15:00,14.90850449,65.1465808689191
2018-08-03 10:45:00,14.90172577,70.40417697883308
2018-08-03 11:15:00,14.89204216,74.4357515809967
2018-08-03 11:45:00,14.88913727,76.11170326706564
2018-08-03 12:15:00,14.87945366,74.63534680866964
2018-08-03 12:45:00,14.87945366,70.7207257926996
2018-08-03 13:15:00,14.87461281,65.51865003995772
