time,longitude,latitude,temperature_2m,dewpoint_temperature_2m,volumetric_soil_water_layer_1,volumetric_soil_water_layer_2,volumetric_soil_water_layer_3,total_precipitation,surface_net_solar_radiation,potential_evaporation
1990-10-02 09:00:00,-21.707788840748236,64.07233763982487,273.2123107910156,272.6705627441406,0.280487060546875,0.2953338623046875,0.28863525390625,8.083879947662354e-06,116592.0,-0.00015511363744735718
1990-10-02 10:00:00,-21.707788840748236,64.07233763982487,274.13616943359375,273.33123779296875,0.2798919677734375,0.2947845458984375,0.2886962890625,8.083879947662354e-06,421706.0,-0.00021547451615333557
1990-10-02 11:00:00,-21.707788840748236,64.07233763982487,275.61756896972656,274.15667724609375,0.2792205810546875,0.2942352294921875,0.288726806640625,8.083879947662354e-06,1017872.0,-0.00034895166754722595
1990-10-02 12:00:00,-21.707788840748236,64.07233763982487,277.4676055908203,274.5667724609375,0.278472900390625,0.2936553955078125,0.28875732421875,8.083879947662354e-06,1879092.0,-0.0005992017686367035
1990-10-02 13:00:00,-21.707788840748236,64.07233763982487,278.75160217285156,274.5269012451172,0.2775726318359375,0.29302978515625,0.2887725830078125,8.083879947662354e-06,2904446.0,-0.0009542517364025116
1990-10-02 14:00:00,-21.707788840748236,64.07233763982487,279.5726776123047,274.34454345703125,0.2765960693359375,0.2924041748046875,0.2887725830078125,8.083879947662354e-06,4041454.0,-0.0014827810227870941
1990-10-02 15:00:00,-21.707788840748236,64.07233763982487,279.85157775878906,274.4102783203125,0.2756500244140625,0.2917633056640625,0.28875732421875,8.07642936706543e-06,5104594.277099609,-0.002070121467113495
1990-10-02 16:00:00,-21.707788840748236,64.07233763982487,279.7257995605469,274.61383056640625,0.2748260498046875,0.2911529541015625,0.2887420654296875,8.07642936706543e-06,5991432.609375,-0.0026566460728645325
1990-10-02 17:00:00,-21.707788840748236,64.07233763982487,279.3278350830078,274.78155517578125,0.274169921875,0.29058837890625,0.2887420654296875,8.07642936706543e-06,6619395.11328125,-0.003172069787979126
1990-10-02 18:00:00,-21.707788840748236,64.07233763982487,278.5190734863281,274.73143005371094,0.2736968994140625,0.2900543212890625,0.2887420654296875,8.07642936706543e-06,6945780.66015625,-0.0035309046506881714
1990-10-02 19:00:00,-21.707788840748236,64.07233763982487,278.1053009033203,274.05181884765625,0.2733154296875,0.289581298828125,0.2887420654296875,8.07642936706543e-06,6994583.0625,-0.0038799941539764404
1990-10-02 20:00:00,-21.707788840748236,64.07233763982487,277.5896759033203,274.2104034423828,0.2729949951171875,0.28912353515625,0.2887420654296875,8.94367684622921e-06,6994583.0625,-0.004150725901126862
1990-10-02 21:00:00,-21.707788840748236,64.07233763982487,277.19410705566406,274.6081237792969,0.272705078125,0.2886810302734375,0.288726806640625,8.94367684622921e-06,6994583.0625,-0.004357323050498962
1990-10-02 22:00:00,-21.707788840748236,64.07233763982487,276.78504943847656,274.93836975097656,0.2724456787109375,0.2882537841796875,0.288726806640625,8.94367684622921e-06,6994583.0625,-0.0044989436864852905
1990-10-02 23:00:00,-21.707788840748236,64.07233763982487,276.53492736816406,275.1075134277344,0.272186279296875,0.287841796875,0.288726806640625,8.94367684622921e-06,6994583.0625,-0.004607312381267548
1990-10-03 00:00:00,-21.707788840748236,64.07233763982487,276.6214141845703,275.38360595703125,0.2719268798828125,0.28741455078125,0.2887115478515625,8.94367684622921e-06,6994583.0625,-0.0047128647565841675
1990-10-03 01:00:00,-21.707788840748236,64.07233763982487,276.78334045410156,275.63299560546875,0.27166748046875,0.2870025634765625,0.2886962890625,0.0,0.0,-0.00011129770427942276
1990-10-03 02:00:00,-21.707788840748236,64.07233763982487,276.6039123535156,275.4742889404297,0.2714080810546875,0.2865753173828125,0.2886962890625,4.898756742477417e-07,0.0,-0.00022474676370620728
1990-10-03 03:00:00,-21.707788840748236,64.07233763982487,276.40357971191406,275.1405487060547,0.2711334228515625,0.2861785888671875,0.2886810302734375,1.043081283569336e-06,0.0,-0.0003650728613138199
