date,Grad,RH,Rain,STDwd,TD,TDmax,TDmin,TG,TW,Time,WD,WDmax,WS,WS1mm,WSmax,Ws10mm
2022-01-06 01:30:00,0.0,80.0,0.0,8.6,9.9,10.1,9.8,8.3,-9999.0,121.0,74.0,79.0,4.7,5.5,6.2,5.1
2022-01-06 01:40:00,0.0,81.0,0.0,7.3,10.0,10.1,9.9,8.5,-9999.0,140.0,71.0,76.0,5.8,6.2,7.0,5.8
2022-01-06 01:50:00,0.0,80.0,0.0,8.8,10.1,10.2,10.1,8.5,-9999.0,141.0,71.0,74.0,5.0,6.1,6.7,5.7
2022-01-06 02:00:00,0.0,79.0,0.0,7.5,10.1,10.2,10.0,8.4,-9999.0,200.0,67.0,57.0,5.4,6.0,6.8,5.4
2022-01-06 02:10:00,0.0,79.0,0.0,7.9,10.0,10.1,9.9,8.1,-9999.0,201.0,67.0,73.0,5.1,5.7,6.6,5.4
2022-01-06 02:20:00,0.0,77.0,0.0,7.1,10.2,10.3,10.1,8.4,-9999.0,213.0,68.0,65.0,5.2,6.5,7.1,5.3
2022-01-06 02:30:00,0.0,75.0,0.0,5.0,10.3,10.5,10.1,8.6,-9999.0,230.0,65.0,63.0,5.6,6.0,6.7,5.6
2022-01-06 02:40:00,0.0,77.0,0.0,7.2,10.1,10.2,9.9,8.4,-9999.0,233.0,66.0,62.0,5.4,6.3,7.2,5.7
2022-01-06 02:50:00,0.0,75.0,0.0,6.8,9.9,10.0,9.8,7.9,-9999.0,241.0,67.0,67.0,4.9,5.5,6.0,5.3
2022-01-06 03:00:00,0.0,73.0,0.0,5.4,10.1,10.2,9.9,8.2,-9999.0,300.0,66.0,72.0,5.8,6.4,7.6,5.8
2022-01-06 03:10:00,0.0,76.0,0.0,5.8,10.1,10.2,10.0,8.5,-9999.0,306.0,67.0,65.0,5.9,6.7,7.5,6.0
2022-01-06 03:20:00,0.0,77.0,0.0,6.9,9.9,10.0,9.9,8.3,-9999.0,311.0,68.0,87.0,5.6,6.4,7.0,5.9
2022-01-06 03:30:00,0.0,77.0,0.0,5.6,9.9,10.0,9.8,8.2,-9999.0,326.0,66.0,62.0,5.7,6.5,7.1,5.8
2022-01-06 03:40:00,0.0,75.0,0.0,7.6,9.9,9.9,9.8,8.0,-9999.0,331.0,68.0,67.0,4.5,5.7,6.5,5.6
2022-01-06 03:50:00,0.0,72.0,0.0,9.3,10.1,10.2,9.9,8.1,-9999.0,350.0,67.0,67.0,4.9,5.8,6.5,4.9
2022-01-06 04:00:00,0.0,71.0,0.0,7.5,10.2,10.2,10.1,8.3,-9999.0,359.0,69.0,71.0,5.1,5.8,6.4,5.1
2022-01-06 04:10:00,0.0,71.0,0.0,8.3,10.0,10.1,10.0,8.2,-9999.0,402.0,74.0,69.0,4.9,6.1,6.7,5.2
2022-01-06 04:20:00,0.0,69.0,0.0,6.1,10.1,10.2,10.0,8.2,-9999.0,420.0,75.0,76.0,5.0,5.5,6.3,5.0
2022-01-06 04:30:00,0.0,67.0,0.0,6.0,10.1,10.3,10.0,8.2,-9999.0,422.0,75.0,89.0,4.9,5.3,6.0,5.0
2022-01-06 04:40:00,0.0,64.0,0.0,5.6,10.2,10.4,10.0,8.1,-9999.0,431.0,78.0,72.0,4.4,4.8,5.1,4.8
2022-01-06 04:50:00,0.0,63.0,0.0,6.3,10.3,10.4,10.1,8.1,-9999.0,447.0,78.0,75.0,4.5,5.0,5.6,4.5
2022-01-06 05:00:00,0.0,63.0,0.0,5.7,10.0,10.2,9.8,7.9,-9999.0,459.0,77.0,73.0,4.7,5.1,5.6,4.8
2022-01-06 05:10:00,0.0,61.0,0.0,5.6,10.3,10.5,10.1,8.1,-9999.0,501.0,78.0,82.0,4.5,4.9,5.5,4.8
2022-01-06 05:20:00,0.0,57.0,0.0,6.3,10.6,10.7,10.4,8.3,-9999.0,511.0,81.0,78.0,4.3,4.9,5.4,4.5
2022-01-06 05:30:00,0.0,57.0,0.0,5.8,10.7,10.8,10.6,8.2,-9999.0,522.0,85.0,82.0,3.9,4.8,4.9,4.4
2022-01-06 05:40:00,0.0,57.0,0.0,5.4,10.5,10.7,10.3,7.9,-9999.0,540.0,87.0,88.0,3.9,4.3,4.7,3.9
2022-01-06 05:50:00,0.0,55.0,0.0,5.5,10.7,10.9,10.4,8.1,-9999.0,545.0,85.0,85.0,4.1,4.5,4.9,4.1
2022-01-06 06:00:00,0.0,55.0,0.0,5.5,10.6,10.9,10.6,8.1,-9999.0,551.0,85.0,93.0,4.0,4.3,4.6,4.1
2022-01-06 06:10:00,0.0,56.0,0.0,4.5,10.4,10.6,10.3,8.1,-9999.0,609.0,79.0,80.0,4.1,4.4,4.8,4.1
2022-01-06 06:20:00,0.0,57.0,0.0,4.9,10.2,10.4,10.1,7.9,-9999.0,620.0,77.0,83.0,4.2,4.7,5.1,4.2
2022-01-06 06:30:00,0.0,58.0,0.0,5.1,10.0,10.3,9.8,7.9,-9999.0,630.0,78.0,79.0,4.8,5.0,5.5,4.8
2022-01-06 06:40:00,0.0,57.0,0.0,5.4,10.3,10.4,10.0,8.1,-9999.0,640.0,78.0,72.0,4.9,5.1,5.6,4.9
2022-01-06 06:50:00,2.0,58.0,0.0,5.3,10.0,10.1,9.9,7.9,-9999.0,641.0,73.0,72.0,4.5,4.9,5.2,4.9
2022-01-06 07:00:00,20.0,58.0,0.0,4.1,10.1,10.1,9.9,8.2,-9999.0,651.0,75.0,78.0,4.3,4.7,5.1,4.4
2022-01-06 07:10:00,49.0,58.0,0.0,3.5,10.1,10.2,9.9,8.8,-9999.0,710.0,83.0,80.0,4.9,5.2,5.8,4.9
2022-01-06 07:20:00,77.0,58.0,0.0,3.3,10.4,10.5,10.2,9.9,-9999.0,716.0,83.0,84.0,5.1,5.3,5.8,5.1
2022-01-06 07:30:00,107.0,57.0,0.0,4.3,10.7,11.0,10.5,10.7,-9999.0,721.0,82.0,82.0,4.8,5.1,5.5,5.0
2022-01-06 07:40:00,139.0,56.0,0.0,6.0,11.2,11.4,11.0,11.5,-9999.0,740.0,75.0,72.0,4.8,5.1,5.6,4.8
2022-01-06 07:50:00,171.0,55.0,0.0,7.1,11.6,11.7,11.4,12.2,-9999.0,741.0,72.0,70.0,4.6,5.1,5.8,4.8
2022-01-06 08:00:00,203.0,54.0,0.0,8.3,12.1,12.3,11.7,13.1,-9999.0,753.0,69.0,55.0,4.4,5.0,5.8,4.6
2022-01-06 08:10:00,235.0,54.0,0.0,7.4,12.6,12.9,12.3,14.0,-9999.0,809.0,70.0,65.0,4.3,4.6,5.3,4.3
2022-01-06 08:20:00,266.0,53.0,0.0,8.9,13.2,13.6,12.9,14.9,-9999.0,811.0,68.0,80.0,3.7,4.2,4.8,4.3
2022-01-06 08:30:00,297.0,51.0,0.0,9.7,14.0,14.4,13.6,16.0,-9999.0,821.0,72.0,69.0,3.1,4.1,4.6,3.7
2022-01-06 08:40:00,327.0,44.0,0.0,15.3,15.0,15.6,14.4,17.3,-9999.0,831.0,94.0,98.0,2.6,3.2,4.1,2.9
2022-01-06 08:50:00,357.0,39.0,0.0,12.6,15.5,15.7,15.4,17.8,-9999.0,849.0,102.0,102.0,3.1,3.8,4.8,3.1
2022-01-06 09:00:00,385.0,38.0,0.0,11.2,15.8,15.9,15.6,18.3,-9999.0,855.0,100.0,99.0,3.2,3.9,4.7,3.2
2022-01-06 09:10:00,312.0,37.0,0.0,12.8,16.0,16.2,15.8,18.8,-9999.0,901.0,99.0,99.0,3.2,4.0,4.8,3.2
2022-01-06 09:20:00,149.0,37.0,0.0,10.9,16.1,16.2,15.9,19.1,-9999.0,914.0,104.0,96.0,3.2,3.9,4.7,3.5
2022-01-06 09:30:00,460.0,36.0,0.0,17.0,16.3,16.4,16.1,19.6,-9999.0,921.0,103.0,80.0,2.9,3.8,5.0,3.2
2022-01-06 09:40:00,486.0,41.0,0.0,18.3,16.4,16.6,16.1,19.8,-9999.0,932.0,73.0,75.0,2.8,3.4,4.4,3.0
2022-01-06 09:50:00,412.0,40.0,0.0,23.3,16.5,16.9,16.1,20.4,-9999.0,948.0,84.0,88.0,2.7,3.5,4.4,2.8
2022-01-06 10:00:00,517.0,37.0,0.0,19.4,16.6,16.8,16.3,20.5,-9999.0,1000.0,95.0,71.0,3.0,3.7,4.8,3.0
2022-01-06 10:10:00,547.0,36.0,0.0,15.2,16.8,17.0,16.5,21.0,-9999.0,1003.0,94.0,91.0,2.7,3.3,3.9,3.0
2022-01-06 10:20:00,534.0,36.0,0.0,23.0,16.9,17.1,16.6,21.4,-9999.0,1011.0,99.0,120.0,2.3,3.1,3.9,2.5
2022-01-06 10:30:00,543.0,37.0,0.0,31.8,17.1,17.5,16.9,21.8,-9999.0,1026.0,93.0,94.0,2.0,3.0,4.1,2.3
2022-01-06 10:40:00,591.0,34.0,0.0,19.8,17.4,17.7,17.1,22.4,-9999.0,1040.0,95.0,106.0,2.3,3.4,4.0,2.3
2022-01-06 10:50:00,600.0,31.0,0.0,49.4,18.3,18.9,17.4,23.5,-9999.0,1041.0,115.0,76.0,1.5,2.6,2.8,2.3
2022-01-06 11:00:00,608.0,29.0,0.0,20.6,18.2,18.5,18.0,23.6,-9999.0,1058.0,136.0,93.0,1.5,2.5,2.9,1.6
2022-01-06 11:10:00,616.0,30.0,0.0,47.4,18.6,19.2,17.9,24.0,-9999.0,1110.0,110.0,104.0,1.6,2.8,3.4,1.6
2022-01-06 11:20:00,624.0,31.0,0.0,23.3,18.0,18.5,17.7,23.8,-9999.0,1118.0,143.0,154.0,2.2,3.0,3.7,2.4
2022-01-06 11:30:00,626.0,31.0,0.0,38.4,18.4,18.9,17.9,24.0,-9999.0,1122.0,156.0,109.0,1.3,2.1,3.2,2.2
2022-01-06 11:40:00,626.0,31.0,0.0,53.2,18.9,19.3,18.4,24.7,-9999.0,1131.0,161.0,152.0,1.0,2.0,2.8,1.3
2022-01-06 11:50:00,629.0,30.0,0.0,35.2,18.9,19.4,18.5,24.7,-9999.0,1150.0,151.0,117.0,1.9,3.4,4.4,1.9
2022-01-06 12:00:00,627.0,30.0,0.0,54.4,18.9,19.6,18.3,24.8,-9999.0,1153.0,181.0,150.0,1.2,2.8,3.3,2.1
2022-01-06 12:10:00,624.0,32.0,0.0,19.5,18.7,19.5,18.4,25.2,-9999.0,1208.0,141.0,156.0,1.7,2.4,3.1,1.9
2022-01-06 12:20:00,619.0,32.0,0.0,70.5,18.9,19.3,18.6,25.5,-9999.0,1211.0,36.0,28.0,1.0,1.9,2.5,1.5
2022-01-06 12:30:00,610.0,33.0,0.0,16.5,19.2,19.5,18.7,25.6,-9999.0,1230.0,330.0,341.0,1.4,2.9,3.9,1.4
2022-01-06 12:40:00,608.0,33.0,0.0,76.6,18.7,19.1,18.4,24.3,-9999.0,1239.0,351.0,92.0,2.1,4.1,5.8,2.1
2022-01-06 12:50:00,599.0,33.0,0.0,32.2,18.8,19.1,18.4,25.1,-9999.0,1242.0,85.0,77.0,1.9,3.3,4.1,2.1
2022-01-06 13:00:00,589.0,34.0,0.0,21.9,18.4,18.6,18.3,24.6,-9999.0,1300.0,102.0,85.0,2.7,3.8,5.5,2.7
2022-01-06 13:10:00,577.0,33.0,0.0,17.1,18.6,18.8,18.4,24.5,-9999.0,1305.0,90.0,79.0,2.9,4.0,4.9,3.1
2022-01-06 13:20:00,561.0,34.0,0.0,26.0,18.1,18.6,17.9,24.1,-9999.0,1313.0,66.0,78.0,2.5,3.9,4.6,3.1
2022-01-06 13:30:00,545.0,34.0,0.0,13.9,18.3,18.5,18.0,24.5,-9999.0,1330.0,108.0,95.0,2.9,4.4,4.9,2.9
2022-01-06 13:40:00,527.0,34.0,0.0,19.0,18.3,18.5,18.2,24.4,-9999.0,1335.0,107.0,90.0,3.1,3.8,4.7,3.2
2022-01-06 13:50:00,506.0,34.0,0.0,14.4,18.1,18.5,17.9,24.1,-9999.0,1347.0,119.0,106.0,3.3,4.3,5.1,3.5
2022-01-06 14:00:00,437.0,33.0,0.0,20.0,18.4,18.7,18.2,24.3,-9999.0,1351.0,106.0,80.0,2.9,3.5,4.6,3.2
2022-01-06 14:10:00,459.0,33.0,0.0,14.4,18.2,18.5,17.8,23.7,-9999.0,1410.0,111.0,100.0,3.5,4.9,5.5,3.5
2022-01-06 14:20:00,436.0,34.0,0.0,13.8,17.9,18.2,17.7,23.2,-9999.0,1413.0,113.0,110.0,3.7,4.6,5.4,3.8
2022-01-06 14:30:00,404.0,34.0,0.0,16.7,18.0,18.2,17.8,23.0,-9999.0,1421.0,101.0,83.0,3.2,4.0,5.2,3.5
2022-01-06 14:40:00,378.0,33.0,0.0,14.0,18.1,18.3,17.8,23.3,-9999.0,1433.0,105.0,105.0,2.8,3.6,4.5,3.2
2022-01-06 14:50:00,318.0,33.0,0.0,18.1,17.7,17.9,17.5,22.6,-9999.0,1447.0,108.0,149.0,3.0,4.0,4.6,3.1
2022-01-06 15:00:00,314.0,33.0,0.0,18.5,18.0,18.0,17.8,22.6,-9999.0,1452.0,126.0,141.0,2.7,3.7,4.7,3.0
2022-01-06 15:10:00,263.0,34.0,0.0,18.6,17.6,17.9,17.4,21.7,-9999.0,1506.0,120.0,109.0,2.7,3.7,4.5,2.9
2022-01-06 15:20:00,203.0,35.0,0.0,12.6,17.2,17.5,17.0,20.0,-9999.0,1520.0,101.0,103.0,2.8,3.3,3.8,2.8
2022-01-06 15:30:00,201.0,36.0,0.0,11.3,17.0,17.1,17.0,20.5,-9999.0,1521.0,110.0,105.0,2.6,3.4,4.1,2.8
2022-01-06 15:40:00,158.0,38.0,0.0,11.3,16.9,17.0,16.7,19.6,-9999.0,1531.0,103.0,84.0,2.4,2.9,3.8,2.5
2022-01-06 15:50:00,112.0,39.0,0.0,15.9,16.6,16.7,16.5,18.3,-9999.0,1543.0,93.0,75.0,1.9,2.7,3.3,2.4
2022-01-06 16:00:00,45.0,40.0,0.0,12.9,16.2,16.5,15.9,15.8,-9999.0,1557.0,75.0,49.0,2.0,3.0,3.4,2.0
2022-01-06 16:10:00,36.0,40.0,0.0,13.5,15.8,15.9,15.7,14.4,-9999.0,1601.0,98.0,71.0,1.3,1.7,2.0,2.0
2022-01-06 16:20:00,26.0,40.0,0.0,6.9,15.4,15.7,15.1,13.3,-9999.0,1620.0,109.0,116.0,1.3,1.6,1.7,1.3
2022-01-06 16:30:00,23.0,40.0,0.0,7.8,14.9,15.1,14.9,12.8,-9999.0,1627.0,104.0,109.0,1.4,1.7,1.9,1.4
2022-01-06 16:40:00,10.0,40.0,0.0,10.8,14.9,14.9,14.7,12.9,-9999.0,1640.0,87.0,69.0,1.5,2.2,2.5,1.5
2022-01-06 16:50:00,1.0,43.0,0.0,7.2,14.5,14.7,14.3,12.4,-9999.0,1649.0,70.0,67.0,2.2,2.4,2.5,2.2
2022-01-06 17:00:00,0.0,45.0,0.0,5.5,14.2,14.3,14.1,12.1,-9999.0,1700.0,84.0,81.0,2.8,3.4,3.5,2.8
2022-01-06 17:10:00,0.0,44.0,0.0,4.9,13.8,14.1,13.7,11.8,-9999.0,1704.0,84.0,83.0,2.8,3.0,3.2,2.9
2022-01-06 17:20:00,0.0,43.0,0.0,4.4,13.4,13.7,13.3,10.9,-9999.0,1711.0,95.0,92.0,2.4,2.6,2.8,2.7
2022-01-06 17:30:00,0.0,40.0,0.0,3.4,13.4,13.6,13.3,10.8,-9999.0,1730.0,95.0,97.0,2.6,2.8,3.1,2.6
2022-01-06 17:40:00,0.0,40.0,0.0,3.6,13.3,13.4,13.1,11.3,-9999.0,1737.0,94.0,93.0,2.9,3.4,3.6,2.9
2022-01-06 17:50:00,0.0,40.0,0.0,5.9,13.2,13.4,13.0,11.1,-9999.0,1741.0,92.0,91.0,2.7,2.8,3.1,2.8
2022-01-06 18:00:00,0.0,40.0,0.0,5.6,13.2,13.4,13.1,11.2,-9999.0,1800.0,98.0,106.0,2.8,3.4,3.7,2.8
2022-01-06 18:10:00,0.0,42.0,0.0,5.8,12.8,13.1,12.6,10.9,-9999.0,1806.0,109.0,108.0,2.8,3.3,3.6,3.1
2022-01-06 18:20:00,0.0,43.0,0.0,3.1,12.4,12.6,12.4,10.3,-9999.0,1820.0,112.0,114.0,3.0,3.4,3.6,3.0
2022-01-06 18:30:00,0.0,43.0,0.0,4.9,12.5,12.7,12.2,10.3,-9999.0,1823.0,115.0,113.0,2.5,3.2,3.2,3.1
2022-01-06 18:40:00,0.0,43.0,0.0,6.3,12.4,12.6,12.2,10.3,-9999.0,1840.0,103.0,100.0,2.4,3.0,3.2,2.4
2022-01-06 18:50:00,0.0,44.0,0.0,6.5,12.1,12.3,12.0,10.4,-9999.0,1841.0,103.0,93.0,2.2,2.5,2.8,2.4
2022-01-06 19:00:00,0.0,44.0,0.0,5.4,12.1,12.2,12.0,9.9,-9999.0,1859.0,115.0,117.0,2.4,2.9,3.2,2.4
2022-01-06 19:10:00,0.0,43.0,0.0,8.0,12.3,12.6,12.0,9.5,-9999.0,1901.0,104.0,109.0,1.3,2.1,2.6,2.3
2022-01-06 19:20:00,0.0,43.0,0.0,6.1,12.5,12.7,12.4,9.4,-9999.0,1920.0,116.0,113.0,2.3,2.9,3.0,2.3
2022-01-06 19:30:00,0.0,43.0,0.0,5.5,12.5,12.7,12.4,10.1,-9999.0,1930.0,110.0,107.0,2.9,3.1,3.7,2.9
2022-01-06 19:40:00,0.0,43.0,0.0,8.5,12.4,12.5,12.3,10.1,-9999.0,1932.0,121.0,125.0,2.7,3.2,3.7,2.9
2022-01-06 19:50:00,0.0,42.0,0.0,7.3,12.7,12.8,12.4,10.4,-9999.0,1947.0,117.0,121.0,2.9,3.5,4.1,3.1
2022-01-06 20:00:00,0.0,43.0,0.0,13.9,12.5,12.6,12.3,9.4,-9999.0,1951.0,104.0,94.0,1.4,2.4,2.6,2.8
2022-01-06 20:10:00,0.0,42.0,0.0,5.2,12.7,12.7,12.5,9.6,-9999.0,2010.0,102.0,109.0,2.1,2.5,2.8,2.1
2022-01-06 20:20:00,0.0,43.0,0.0,5.9,12.5,12.7,12.5,9.4,-9999.0,2020.0,105.0,99.0,2.9,3.3,3.6,2.9
2022-01-06 20:30:00,0.0,42.0,0.0,5.0,12.5,12.6,12.4,9.7,-9999.0,2030.0,100.0,108.0,3.0,3.5,3.9,3.0
2022-01-06 20:40:00,0.0,41.0,0.0,4.4,12.5,12.6,12.3,9.7,-9999.0,2040.0,100.0,101.0,3.0,3.6,3.8,3.0
2022-01-06 20:50:00,0.0,40.0,0.0,3.6,12.6,12.7,12.5,10.1,-9999.0,2050.0,101.0,99.0,3.9,4.2,4.5,3.9
2022-01-06 21:00:00,0.0,39.0,0.0,5.9,12.5,12.6,12.4,10.6,-9999.0,2053.0,96.0,97.0,3.5,4.0,4.2,3.9
2022-01-06 21:10:00,0.0,40.0,0.0,6.1,12.1,12.4,11.9,9.5,-9999.0,2101.0,111.0,114.0,3.1,3.3,4.0,3.5
2022-01-06 21:20:00,0.0,39.0,0.0,6.3,12.2,12.3,12.0,9.1,-9999.0,2111.0,107.0,110.0,2.7,3.1,3.4,3.1
2022-01-06 21:30:00,0.0,38.0,0.0,5.7,12.2,12.3,12.1,8.9,-9999.0,2121.0,111.0,106.0,2.5,2.8,3.3,2.6
2022-01-06 21:40:00,0.0,38.0,0.0,9.3,12.0,12.2,11.8,8.0,-9999.0,2131.0,118.0,130.0,1.7,2.2,2.4,2.4
2022-01-06 21:50:00,0.0,39.0,0.0,10.2,11.6,11.8,11.5,7.1,-9999.0,2150.0,119.0,125.0,2.1,2.6,3.6,2.1
2022-01-06 22:00:00,0.0,38.0,0.0,18.3,11.7,11.7,11.6,7.0,-9999.0,2153.0,120.0,108.0,1.3,2.3,3.0,2.2
2022-01-06 22:10:00,0.0,37.0,0.0,18.2,11.7,11.9,11.6,6.7,-9999.0,2210.0,119.0,100.0,1.4,1.9,3.1,1.4
2022-01-06 22:20:00,0.0,37.0,0.0,12.0,11.9,12.0,11.8,6.6,-9999.0,2215.0,117.0,111.0,1.4,2.1,2.5,1.7
2022-01-06 22:30:00,0.0,36.0,0.0,12.7,11.9,12.1,11.7,5.9,-9999.0,2230.0,116.0,120.0,1.7,2.3,2.6,1.7
2022-01-06 22:40:00,0.0,35.0,0.0,6.3,12.1,12.2,11.8,6.9,-9999.0,2238.0,116.0,119.0,2.5,3.1,3.4,2.5
2022-01-06 22:50:00,0.0,35.0,0.0,7.4,12.0,12.1,11.9,6.1,-9999.0,2241.0,111.0,113.0,1.6,1.9,2.5,2.4
2022-01-06 23:00:00,0.0,35.0,0.0,23.4,11.9,12.1,11.6,5.9,-9999.0,2251.0,138.0,126.0,0.6,1.5,1.6,1.5
2022-01-06 23:10:00,0.0,36.0,0.0,16.1,11.6,12.0,11.1,6.8,-9999.0,2310.0,144.0,126.0,0.7,1.6,2.0,0.7
2022-01-06 23:20:00,0.0,35.0,0.0,10.1,12.1,12.3,11.9,6.3,-9999.0,2320.0,118.0,116.0,1.5,1.9,2.3,1.5
2022-01-06 23:30:00,0.0,36.0,0.0,7.1,12.4,12.6,11.9,7.3,-9999.0,2330.0,113.0,116.0,2.5,3.0,3.3,2.5
2022-01-06 23:40:00,0.0,37.0,0.0,5.6,12.6,12.7,12.5,7.8,-9999.0,2339.0,119.0,126.0,3.0,3.3,3.9,3.0
2022-01-06 23:50:00,0.0,39.0,0.0,11.5,11.9,12.6,11.5,7.1,-9999.0,2341.0,102.0,108.0,1.9,2.5,2.8,2.9
